claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
10	In his fifth State of the State address on Thursday, Gov. Mark Dayton repeated a lot of claims about the state’s economy and future. PoliGraph put three of those claims to the test and found two of the three to be correct. Here’s Dayton’s first claim about Minnesota’s economy. “More Minnesota businesses are expanding.  So, more Minnesotans are working.  They are earning more money, which means they are paying more taxes.” Dayton’s talking about the state’s most recent budget forecast. The report showed that more Minnesotans are working and earning higher wages, when not adjusted for inflation. That means more income and sales tax revenue for the state, which is a big driver behind Minnesota’s $1.9 billion budget surplus. PoliGraph rated a similar claim from Dayton accurate in the past, and we’re sticking with that rating. Dayton went on to talk about how Minnesota’s employment rate stacks up against the rest of the nation. “Our unemployment rate is an unusually low, 3.7%…. Minnesota is the only state in the nation, whose employment rate for 25-54 year-olds in 2014 exceeded its pre-recession level in 2007.” Dayton is correct that the state’s unemployment rate is 3.7 percent – lower than the national average of 5.5 percent. He’s also referring to a study from the Pew Charitable Trusts that compared 2014 employment rates in every state with employment rates prior to the recession. The study focused on 25-54 year-olds because those are considered prime working years, according to Pew’s website. Dayton is mostly correct that Minnesota is the only state in the nation that has an employment rate that’s higher than before the economy tanked. But the rate change is only slightly better than before the recession, and the Pew study doesn’t consider it statistically significant. Lastly, Dayton touched on the state’s education funding. “A rank of 24th in per-pupil K-12 education expenditures by a state with the 11th highest per-capita income means that at least thirteen other states are making greater financial efforts than we are to educate our children.” Back in January, Dayton made a similar claim about Minnesota’s per-pupil spending, but Poligraph gave it an inconclusive because the most recent numbers available are a few years old. That means the latest rankings don’t include Dayton’s more recent investments in education, like funding for all-day kindergarten. This claim comes with another important note: Minnesota actually ranks 15th in per capita income according to the latest Census data. A few years ago, Minnesota ranked 11th in the nation. Because data about education spending per pupil still haven’t been updated, PoliGraph will rate this version of Dayton’s claim inconclusive as well.   	accurate	https://blogs.mprnews.org/capitol-view/2015/04/poligraph-fact-checking-the-state-of-the-state/	None	None	None	Catharine Richert	None	PoliGraph: Fact-checking the State of the State	April 10, 2015, 2:00 PM	None
11	As of last week, there’s a lot more certainty in how much Democrats in the state Senate and Republicans in the state House want to spend on specific programs. They released their “budget targets,” but there’s a vast difference between the two proposals. Republicans say their overall general fund target is roughly $39.9 billion over two years – a roughly 1.7 percent increase over the current budget. House Minority Leader Paul Thissen says Republicans are using funny math. “If you look at the real numbers, you’ll see the Republican budget math doesn’t add up,” Thissen, DFL-Minneapolis, said in a press conference responding to the GOP budget outline. Depending on how you look at the numbers, the GOP budget proposal could be closer to $42.5 billion. 	inconclusive	https://blogs.mprnews.org/capitol-view/2015/04/poligraph-claims-about-the-gop-budget/	None	None	None	Catharine Richert	None	PoliGraph: Claims about the GOP budget	April 3, 2015, 11:57 AM	None
12	Politicians love to exaggerate. One of their favorite claims is that something is the largest [fill in the blank] in Minnesota’s history – the largest spending increase, the largest tax cut, the biggest investment. House Speaker Kurt Daudt of Crown made one such claim in response to Gov. Mark Dayton’s proposed supplemental budget, which invests big in education. He said that with a nearly $1.9 billion budget surplus, Dayton should back off his plan to raise the state’s gas tax to pay for road and bridge construction. “Frankly, it would be the largest gas tax increase – I think – in state history,” Daudt said. History mostly supports Daudt’s claim. 	accurate	https://blogs.mprnews.org/capitol-view/2015/03/poligraph-largest-gas-tax-in-state-history/	None	None	None	Catharine Richert	None	PoliGraph: Largest gas tax in state history?	March 18, 2015, 2:00 PM	None
13	Here’s what the Minnesota Republican Party wants to do with the state’s nearly $1.9 billion surplus: Give it all back to Minnesotans. The party hasn’t detailed how it proposes to do that. But during a press conference to launch the party’s “Give it all back” ad campaign, party chair Keith Downey said that Democrats have overtaxed Minnesotans. “Democrats raised taxes $2 billion, it creates a surplus of nearly $2 billion in this budget, and a $3 billion surplus in the following biennium,” he said. It’s true that the projected surplus in the next biennium is just about equal to the amount that taxes went up when Democrats controlled the Legislature, but Downey is oversimplifying the state’s budget situation. 	misleading	https://blogs.mprnews.org/capitol-view/2015/03/poligraph-gop-ties-surplus-to-tax-cuts/	None	None	None	Catharine Richert	None	PoliGraph: GOP ties surplus to tax cuts	March 12, 2015, 5:00 AM	None
14	If you didn’t think Gov. Mark Dayton’s decision to raise pay for his commissioners would be a 2016 campaign issue, think again. At least one political group is already minting and sending fliers to Senate districts where Democrats will be up for re-election next year. One is landing in the mailboxes of Sen. Melisa Franzen’s constituents. Franzen is a Democrat from Edina. “Minnesota wages are flat, but political appointees are getting pay raises thanks to legislation supported by Senator Melisa Franzen,” the flier from the GOP-backed Minnesota Action Network flier reads. “This wasn’t the only time she voted to give politicians a pay raise.” According to the flier, Franzen voted to increase her own by 35 percent and for a constitutional amendment to make it easier to raise legislative pay. The Minnesota Action Network flier doesn’t tell the whole story about Franzen’s voting record. 	misleading	https://blogs.mprnews.org/capitol-view/2015/02/poligraph-mn-action-network-flier-omits-key-details/	None	None	None	Catharine Richert	None	PoliGraph: MN Action Network flier omits key details	February 27, 2015, 3:15 PM	None
15	At one point, Republicans on the committee steered the conversation toward their concern over the size of the Governor’s roughly $42 billion two-year budget.  Rep. Linda Runbeck, R-Circle Pines, said she recognized Minnesota is different from Illinois, but she implied that Minnesota could take its budgeting cues from Illinois. “The state of Illinois is making some big cuts in their state budget,” she said. “It shocked me to find out that they have a population of 12.8 million and their current budget is at $38 billion.” Runbeck’s statement doesn’t make much sense in context. 	misleading	https://blogs.mprnews.org/capitol-view/2015/02/poligraph-runbeck-budget-claim-out-of-context/	None	None	None	Catharine Richert	None	PoliGraph: Runbeck budget claim out of context	February 27, 2015, 2:52 PM	None
16	 If you happen to live in Greater Minnesota, consider yourself lucky: legislators on both sides of the aisle are making rural issues a priority in this year’s legislative session. That includes a $227 million plan backed by Senate DFLers that focuses on rural broadband, housing, workforce training and career counseling. PoliGraph looked at two claims made by Minnesota Democrats backing the proposal, and found that they missed the mark. 	FALSE	https://blogs.mprnews.org/capitol-view/2015/02/poligraph-broadband-jobs-claims-miss-the-mark/	None	None	None	Catharine Richert	None	PoliGraph: Broadband, jobs claims miss the mark	February 20, 2015, 2:00 PM	None
17	The hottest news at the Capitol this week hasn’t been about transportation funding, education or any of the other big and complicated policies legislators are grappling with this session. It was Gov. Mark Dayton’s decision to boost pay for members of his cabinet, a move he says is long overdue.  Republicans have seized on the issue, saying Dayton made a rash decision when some Minnesotans are still struggling financially (and it’s a message that will almost certainly show up in GOP campaign literature come 2016). Even Democrats in the Minnesota Senate, who are up for re-election in 2016 – and who may be trying to avoid that aforementioned campaign literature – voted 63-2 this week to suspend Dayton’s pay increases. The effort was led by DFL Senate Majority Leader Tom Bakk of Cook. Now, Dayton says he no longer trusts Bakk because Bakk stabbed him in the back. PoliGraph looked at two claims on opposite sides of the debate, and found both of them are mostly accurate. What’s more important to the debate over salaries is context. 	accurate	https://blogs.mprnews.org/capitol-view/2015/02/poligraph-commissioner-pay-explained/	None	None	None	Catharine Richert	None	PoliGraph: Pay raises, facts and flack	February 13, 2015, 2:00 PM	None
18	In their quest to make Minnesota a more attractive place to retire, a group of Republican state senators drafted a bill that would eliminate taxes on Social Security. To make their case, bill sponsor Sen. David Senjem, R-Rochester, said most states don’t tax the elderly or their benefits. “Thirty-eight states don’t tax us at all. Twenty-nine states of those states have by purpose eliminated the Social Security tax… Seven states, including Minnesota, do tax Social Security.” As it turns out, Minnesota is an outlier.  	accurate	https://blogs.mprnews.org/capitol-view/2015/01/poligraph-senjems-social-security-claims-correct/	None	None	None	Catharine Richert	None	PoliGraph: Senjem’s Social Security claims correct	January 23, 2015, 2:00 PM	None
19	Earlier this week, Gov. Mark Dayton unveiled a cornerstone of his second-term agenda: more assistance for people sending their kids to day care. Dayton wants to expand an existing child care tax credit to cover 130,000 Minnesota families. To make his case, Dayton’s administration said in a press release that Minnesota’s child care costs are unusually expensive. “Right now in Minnesota, child care costs $901 per month, on average – totaling $10,812 per year just to provide quality care for one child. These high costs make Minnesota the 3rd-most expensive state in the nation for child care, based on the cost of infant care as a share of median income (15.5%).” There are a lot of rankings and a lot of ways to measure the cost of care, but any way you look at it, Minnesota is among the most expensive places in the country to send children to day care. 	accurate	https://blogs.mprnews.org/capitol-view/2015/01/poligraph-minnesotas-child-care-costs/	None	None	None	Catharine Richert	None	PoliGraph: Minnesota’s child care costs	January 21, 2015, 2:07 PM	None
20	In its latest ad, the National Republican Congressional Committee is seeking to make 8th Congressional District Rep. Rick Nolan look soft on terrorism. A new spot running this week weaves images Nolan with videos of terrorists, tanks and explosions. “We all know the growing threat we face today,” the ad says. “What we don’t know is why Congressman Rick Nolan voted to release terrorists held at Guantanamo Bay and then voted against funding for our troops fighting the war on terror.” This ad misrepresents Nolan’s votes.  	FALSE	https://blogs.mprnews.org/capitol-view/2014/09/poligraph-nrcc-distorts-nolans-terrorism-record/	None	None	None	Catharine Richert	None	PoliGraph: NRCC distorts Nolan’s terrorism record	September 24, 2014, 3:10 PM	None
21	The battle for control of the U.S. House is playing out in Minnesota’s 7th Congressional District, where groups backing Republicans and Democrats have dueling ads up this week. After the National Republican Congressional Committee dropped six figures on an ad targeting incumbent DFL Rep. Collin Peterson earlier this month, its foe the Democratic Congressional Campaign Committee fired back with an ad blasting Peterson’s Republican opponent, state Sen. Torrey Westrom of Elbow Lake. “Westrom led the charge to shutdown Minnesota’s government. Why? Because he wouldn’t let go of tax breaks for millionaires. Westrom’s shutdown cost Minnesota almost $60 million. Almost 20,000 Minnesotans were out of the work. And the whole time, Torrey Westrom kept his taxpayer funded paycheck.” This ad leans toward misleading for leaving out some important facts.  	misleading	https://blogs.mprnews.org/capitol-view/2014/09/poligraph-dccc-ad-exaggerates-shutdown-facts/	None	None	None	Catharine Richert	None	PoliGraph: DCCC ad exaggerates shutdown facts	September 19, 2014, 2:00 PM	None
22	In the vast 7th Congressional District, it can take hours to get from one place to the next. That’s why DFL Rep. Collin Peterson has long defended his use of an airplane to get around. But Peterson’s preferred modes of transportation are a sore spot with the National Republican Congressional Committee, which is targeting Peterson’s taxpayer reimbursed cars and mileage in its latest six-figure ad buy. “It was bad enough when Peterson charged taxpayers for one leased car. Now he has two. Minnesota Senators don’t even have two. Worse? We also reimburse Peterson for gas and mileage – more than double any other Minnesota congressman.” The ad is essentially correct, but Peterson argues he has unusual circumstances. 	accurate	https://blogs.mprnews.org/capitol-view/2014/09/poligraph-petersons-planes-trains-and-automobiles/	None	None	None	Catharine Richert	None	PoliGraph: Peterson’s planes, trains and automobiles	September 17, 2014, 2:00 PM	None
23	Another week, and another ad on the airwaves in the 8th Congressional District. There, Republican Stewart Mills is running against incumbent DFL Rep. Rick Nolan in one of the hottest races in the country. Mills is getting a lot of help from National Republican Congressional Committee, which targets Nolan for being “dangerously liberal” in its newest ad. “Nolan voted to cut funding for the fight against Al Qaeda. Veterans aren’t receiving health care, yet Nolan voted against funding the veteran’s health administration. And hardworking Minnesotans are just trying to make ends meet. Nolan voted against work requirements for welfare recipients.” The spot gets two out of three of these claims right. 	accurate	https://blogs.mprnews.org/capitol-view/2014/09/poligraph-two-hits-and-a-miss-on-nrccs-latest-ad/	None	None	None	Catharine Richert	None	PoliGraph: Two hits and a miss on NRCC’s latest ad	September 12, 2014, 2:00 PM	None
24	Bermuda’s warm beaches have become part of a chilly political battle between Sen. Al Franken and his Republican opponent Mike McFadden. Franken’s latest ad says McFadden’s company is incorporated in Bermuda to avoid U.S. taxes, a tactic that’s meant to emphasize McFadden’s wealth and connections to corporate America. “Meet investment banker, Mike McFadden. He’s running for Senate in Minnesota. But McFadden’s business is based right here in Bermuda. That’s right: McFadden’s company uses a special tax loophole to list its headquarters offshore and to avoid paying millions of taxes in America.” The truth of this statement hinges on how you define “McFadden’s business.” 	misleading	https://blogs.mprnews.org/capitol-view/2014/09/poligraph-key-facts-missing-in-frankens-latest-ad/	None	None	None	Catharine Richert	None	PoliGraph: Key facts missing in Franken’s latest ad	September 10, 2014, 2:01 PM	None
25	For months after a rocky roll out of the federal and state health insurance exchanges, Democrats distanced themselves from the Affordable Care Act. Now, they’re using it to throw barbs at their Republican opponents. In Minnesota, the Democratic Congressional Campaign Committee is criticizing 8th Congressional District Republican candidate Stewart Mills for saying he would scrap the law, including parts that both sides support.  “Millionaire Stewart Mills III has taken thousands of dollars in campaign contributions from the health insurance industry, and now he wants to put the insurance companies back in charge to deny care to people with-pre-existing conditions and kick kids off their parents’ plans,” a DCCC press release states. The DCCC’s claim is half wrong, half right. 	FALSE	https://blogs.mprnews.org/capitol-view/2014/08/poligraph-dccc-mills-claim-half-wrong-half-right/	None	None	None	Catharine Richert	None	PoliGraph: DCCC Mills claim half wrong, half right	August 29, 2014, 2:00 PM	None
26	Mark Twain once said that “there are three kinds of lies: Lies, damned lies and statistics.” That quote applies to a recent statement made by Republican gubernatorial candidate Jeff Johnson, who says two polls show he is within striking distance of Gov. Mark Dayton. “Mark Dayton is in trouble,” reads the headline of a recent Johnson press release. “These polls confirm that Mark Dayton is in trouble, and that I am in a great position with the general election campaign just underway.” A separate post on Johnson’s Facebook page said “Mark Dayton is under 50%! We are only single digits away from victory!” Dayton is in better shape than Johnson lets on. 	misleading	https://blogs.mprnews.org/capitol-view/2014/08/poligraph-johnsons-polling-claim-misleads/	None	None	None	Catharine Richert	None	PoliGraph: Johnson’s polling claim misleads	August 27, 2014, 2:00 PM	None
27	 Sen. Amy Klobuchar stopped by the MPR News State Fair booth this week to talk about beer, guns and the economy. But her answer to a question about student loan debt stood out to PoliGraph. “When you look at the average debt for students in Minnesota… it’s something like $30,000,” Klobuchar said. College graduates aren’t trained for the jobs that are available, she added. “One of the things that I’ve found frustrating is that we have something like 80 percent of our manufacturers in Minnesota have job openings,” she said. Klobuchar is nearly correct on both accounts. 	accurate	https://blogs.mprnews.org/capitol-view/2014/08/poligraph-klobuchar-right-student-debt-jobs-stats/	None	None	None	Catharine Richert	None	PoliGraph: Klobuchar right on student debt, jobs	August 22, 2014, 2:00 PM	None
28	In his latest ad, Republican Senate hopeful Mike McFadden is employing a classic campaign tactic against Sen. Al Franken by linking him to an unpopular president. The ad features a Franken look-alike unsuccessfully backing a boat into a Minnesota lake. “Al Franken keeps missing the mark,” the ad states. “Franken has a 97 percent voting record with President Obama, over 40 votes for higher taxes. And Franken cast the deciding vote for Obamacare.” Like many stories told near boat landings, McFadden’s ad stretches the truth. 	misleading	https://blogs.mprnews.org/capitol-view/2014/08/poligraph-mcfadden-ad-exaggerates/	None	None	None	Catharine Richert	None	PoliGraph: McFadden ad exaggerates	August 20, 2014, 2:00 PM	None
29	The legislative session is over, and DFLers are back in their districts talking up their accomplishments, including efforts to reduce the funding gap between urban and rural school districts. Rep. Joe Radinovich, DFL-Crosby, wrote that, “We’ve reduced the funding equity gap between metro and rural school districts by a third in two years after watching it double over the last decade.” Rep. Paul Marquart, DFL-Dilworth, wrote that, “After a decade where the funding equity gap between metro and rural schools increased by 67 percent, we enacted legislation that cut this unfair funding disparity by a third in just two years.” As with all things that involve public school financing, it’s complicated.  	accurate	https://blogs.mprnews.org/capitol-view/2014/06/poligraph-parsing-school-funding-claims/	None	None	None	Catharine Richert	None	PoliGraph: Parsing school funding claims	June 20, 2014, 2:00 PM	None
30	Marty Seifert has issued a challenge to Gov. Mark Dayton: refuse campaign contributions from lobbyists. Seifert says he’s never taken lobbyist contributions and wants Dayton, whom Seifert hopes to unseat this fall, to do the same. “Not accepting lobbyist contributions so far this election, and in all my previous elections, has made my campaign unique,” said Seifert in a press release. Seifert’s campaign finance reports don’t include lobbyist contributions. But that doesn’t mean he hasn’t taken them.  	misleading	https://blogs.mprnews.org/capitol-view/2014/06/poligraph-seifert-misleads-on-campaign-dollars/	None	None	None	Catharine Richert	None	PoliGraph: Seifert misleads on campaign dollars	June 13, 2014, 2:00 PM	None
