claim_id  claim  label  claim_url  reason  categories  speaker  checker  tags  article_title  publish_date  claim_date
None   None   None   http://www.thejournal.ie/qa-changing-legislation-after-repeal-4006293-May2018/   None   None   None   None   None   Q&A: Can the proposed legislation allowing abortion up to 12 weeks be changed in the future?   May 22nd 2018, 6:05 AM   None
None   None   None   http://www.thejournal.ie/irish-abortion-law-comparison-4015872-May2018/   None   None   None   None   None   How do Ireland's proposed abortion laws compare with Europe?   May 17th 2018, 12:05 AM   None
None   None   None   http://www.thejournal.ie/cancer-treatment-while-pregnant-4001479-May2018/   None   None   None   None   None   Q&A: Can pregnant women receive cancer treatment?   May 13th 2018, 8:30 AM   None
None   None   We rate this claim as FALSE.   http://www.thejournal.ie/russian-tv-irish-eurovision-4001768-May2018/   None   None   None   None   None   FactCheck: Did Russian TV refuse to show Ireland's Eurovision entry over gay themes?   May 9th 2018, 12:32 PM   None
None   None   None   http://www.thejournal.ie/how-many-irish-travel-to-uk-for-abortions-3986043-May2018/   None   None   None   None   None   Q&A: Here's how many women and girls travel to the UK for abortions   May 7th 2018, 12:05 AM   None
None   None   We rate the claim that women are being “den(ied) the facts” and “that abortion is linked to breast cancer” as FALSE.   http://www.thejournal.ie/does-abortion-increase-risk-of-breast-cancer-3994788-May2018/   None   None   None   None   None   FactCheck: Does abortion increase the risk of a woman developing breast cancer?   May 4th 2018, 6:20 PM   None
None   None   None   http://www.thejournal.ie/how-are-abortions-carried-out-3992404-May2018/   None   None   None   None   None   Q&A: How are abortions carried out? Can a foetus feel pain?   May 3rd 2018, 3:00 PM   None
None   None   None   http://www.thejournal.ie/abortion-six-months-3975235-Apr2018/   None   None   None   None   None   Explainer: Here's what the proposed legislation says about abortion up to six months   Apr 28th 2018, 12:05 AM   None
None   None   Verdict: Unproven, which means that “the evidence available is insufficient to support or refute the claim”.   http://www.thejournal.ie/save-the-8th-poster-statistic-abortion-3951738-Apr2018/   None   None   None   None   None   FactCheck: Are 1 in 5 babies in England aborted?   Apr 27th 2018, 2:52 PM   None
None   None   None   http://www.thejournal.ie/factcheck-thejournal-facebook-partnership-3979720-Apr2018/   None   None   None   None   None   TheJournal.ie FactCheck is first Irish outlet to officially tackle misinformation on Facebook   Apr 26th 2018, 1:41 PM   None
None   Claim: If I open the Martinelli video, will it hack my phone and damage it beyond all repair?   None   http://www.thejournal.ie/factcheck-martinelli-virus-3968715-Apr2018/   None   None   None   None   None   FactCheck: Is the 'Martinelli' virus real and can it hack your phone through Whatsapp?   Apr 22nd 2018, 9:45 AM   None
None   None   None   http://www.thejournal.ie/electoral-register-fabrication-3960632-Apr2018/   None   None   None   None   None   'A complete fabrication' - You cannot be taken off the electoral register by phone   Apr 17th 2018, 6:00 AM   None
None   None   None   http://www.thejournal.ie/is-it-cheaper-to-buy-or-rent-in-ireland-3849316-Feb2018/   Conclusion: No matter where you are in the country, it is cheaper to have a mortgage than to rent a property on today’s average house and rent prices when looking at one, two or three bedroom properties. However, it may not always be the most suitable option – and it may not always be possible. That situation is how it has always been – except for the years of the property boom – but the difference in price in the ‘smaller household’ sector of the market is now much more stark, up to 90% in high-demand areas.   None   None   None   None   FactFind: Is it cheaper to have a mortgage than rent in Ireland?   Feb 15th 2018, 12:05 AM   None
None   None   None   http://www.thejournal.ie/factcheck-babies-abortion-3823611-Feb2018/   None   None   None   None   None   FactCheck: Are 90% of babies with Down syndrome in Britain aborted?   Feb 4th 2018, 4:00 AM   None
None   None   None   http://www.thejournal.ie/factfind-downloading-3801797-Jan2018/   None   None   None   None   None   FactFind: Is it actually a crime to download movies without paying?   Jan 20th 2018, 10:00 PM   None
None   None   None   http://www.thejournal.ie/sugar-santa-christmas-3694376-Dec2017/   None   None   None   None   None   FactFind: How much sugar does Santa consume in Ireland on Christmas Eve?   Dec 24th 2017, 8:30 PM   None
None   Claim: The burgundy colour for passports was “enforced” on the UK.   Taking all the facts into consideration, we rate this claim: FALSE.   http://www.thejournal.ie/factcheck-passport-3766834-Dec2017/   None   None   None   None   None   FactCheck: Was the burgundy passport 'enforced' on Britain when it joined the EU?   Dec 22nd 2017, 3:07 PM   None
None   Claim: “In effect, the iconic Guinness Christmas ad will be banned [under the Public Health (Alcohol) Bill].”   Taking all that into consideration, we rate this claim: Mostly TRUE   http://www.thejournal.ie/factcheck-alcohol-bill-3690412-Dec2017/   None   None   None   None   None   FactCheck: Would the new alcohol bill ban the Guinness Christmas ad?   Dec 21st 2017, 12:05 AM   None
None   CLAIM: That a 1972 drink-driving campaign recommended motorists not to drink more than four pints before getting behind the wheel.   Verdict: False. The poster is NOT of a 1972 drink-driving campaign either in Ireland or the UK – nor does it represent the actual legal blood alcohol limit of the time. However, it is true that the drink-drive limit was indeed leniently high by contrast with our current legislation.   http://www.thejournal.ie/factcheck-1972-drink-driving-poster-3725712-Nov2017/   None   None   None   None   None   FactCheck: Did a drink-driving campaign in 1972 really say the FIFTH pint was the one too many?   Nov 30th 2017, 5:15 PM   None
None   Claim: Ireland has a low level of homelessness when compared to other nations within the EU or OECD*   Verdict: UNPROVEN   http://www.thejournal.ie/fact-check-homeless-2-3693945-Nov2017/   None   None   None   None   None   FactCheck: Does Ireland really have a low rate of homelessness by international standards?   Nov 15th 2017, 8:30 PM   None
None   Claim: Taxes on sugary drinks have not achieved their public health aimsVerdict: Mostly TRUE   None   http://www.thejournal.ie/sugar-soft-drinks-tax-does-it-work-health-benefits-facts-2918363-Oct2017/   None   None   None   None   None   FactCheck: Do taxes on sugary drinks actually work?   Oct 10th 2017, 6:30 PM   None
None   None   None   http://www.thejournal.ie/unemployment-benefits-across-europe-3625519-Oct2017/   None   None   None   None   None   FactFind: How does Ireland's jobseeker's benefit compare to the rest of the EU?   Oct 4th 2017, 10:00 PM   None
None   None   Therefore, the claim that the vaccine is “70% safe” is FALSE.   http://www.thejournal.ie/hov-bishop-factcheck-3620053-Sep2017/   None   None   None   None   None   FactCheck: Is the Bishop of Waterford right to say the HPV vaccine is '70% safe'?   Sep 29th 2017, 6:00 AM   None
None   None   It could of course be more or less depending on how the rollout continues, but the initial claim is correct as per DCCAE’s figures and we rate the claim as TRUE.   http://www.thejournal.ie/broadband-factcheck-3614451-Sep2017/   None   None   None   None   None   FactCheck: Will 180,000 homes and businesses begin 2020 without high-speed broadband?   Sep 27th 2017, 10:00 PM   None
None   None   None   http://www.thejournal.ie/factcheck-money-tax-bills-3606473-Sep2017/   None   None   None   None   None   FactFind: How do our personal tax bills compare to those living around the world?   Sep 20th 2017, 9:00 PM   None
None   None   None   http://www.thejournal.ie/factfind-un-crpd-3595556-Sep2017/   None   None   None   None   None   FactFind: Why on earth hasn't Ireland ratified the UN's Convention on Disabilities?   Sep 19th 2017, 12:05 AM   None
None   None   None   http://www.thejournal.ie/leo-varadkar-facebook-live-budget-2019-4278452-Oct2018/   None   None   None   None   None   What's behind the Budget 2019 decisions? YOUR chance to ask the Taoiseach   None   None
None   None   None   http://www.thejournal.ie/poll-general-election-6-4277816-Oct2018/   None   None   None   None   None   Poll: The budget is done, now do you want an election?   None   None
None   None   None   http://www.dailyedge.ie/janet-street-porter-rebecca-humphries-4277828-Oct2018/   None   None   None   None   None   Why Janet Street Porter's criticism of Rebecca Humphries' statement is utterly unhelpful   None   None
None   None   None   http://www.the42.ie/sean-maguire-on-ireland-4277658-Oct2018/   None   None   None   None   None   'It's my body at the end of the day... I just need to keep in touch with Preston'   None   None
None   None   None   http://www.thejournal.ie/factfind-social-housing-ireland-september-2017-3595887-Sep2017/   None   None   None   None   None   FactFind: What is the state of social house building in Ireland?   Sep 13th 2017, 10:00 PM   None
None   None   Verdict   http://www.thejournal.ie/factcheck-social-housing-quadrupled-in-two-years-3593070-Sep2017/   None   None   None   None   None   FactCheck: Has the government quadrupled social housing construction in two years?   Sep 13th 2017, 9:15 AM   None
None   None   Verdict   http://www.thejournal.ie/factcheck-social-housing-ireland-then-and-now-3594254-Sep2017/   None   None   None   None   None   FactCheck: Did the State build more social housing in the 1980s than in 2015?   Sep 12th 2017, 5:54 PM   None
None   Claim: The side effects of the HPV vaccine outweigh the benefitsVerdict: FALSE (by a very wide margin)   The claim that “On balance, the risks of taking the HPV vaccine outweigh the benefits” is FALSE by a very wide margin. In fact, the evidence is unequivocal.   http://www.thejournal.ie/hpv-vaccine-ireland-regret-gardasil-facts-2970847-Sep2017/   None   None   None   None   None   FactCheck: No, the reported side effects of the HPV vaccine do NOT outweigh the proven benefits   Sep 6th 2017, 5:15 PM   None
None   None   Verdict: mostly TRUE.   http://www.thejournal.ie/factcheck-undocumented-irish-usa-3559047-Aug2017/   None   None   None   None   None   FactCheck: Are there really only 10,000 undocumented Irish in the USA?   Aug 23rd 2017, 12:05 AM   None
None   None   Verdict: Unproven   http://www.thejournal.ie/varadkar-70-factcheck-3519985-Aug2017/   None   None   None   None   None   FactCheck: Do 70% of Irish people see themselves as middle class?   Aug 4th 2017, 12:01 AM   None
None   Claim: Rates of illegal drug use in Ireland have risen the most among younger people over the past decade.   Taking all this into account, we rate the claim as: Mostly TRUE.   http://www.thejournal.ie/illegal-drug-rising-young-people-ireland-factcheck-3514169-Jul2017/   None   None   None   None   None   FactCheck: Has the rate of illegal drug use increased most among young Irish people?   Jul 25th 2017, 8:30 PM   None
None   Claim: €500 million was saved in Ireland in 2016 as a result of the reporting of benefit fraud   None   http://www.thejournal.ie/fact-check-leo-varadkar-welfare-cheats-3404165-Jun2017/   Conclusion: False   None   None   None   None   FactCheck: Did the government really save €500 million due to reported welfare fraud last year?   Jun 18th 2017, 12:05 AM   None
None   Claim: There are more homeless people in Ireland now than at any time since the Famine   Mostly-FALSE   http://www.thejournal.ie/fact-check-homeless-3370182-May2017/   None   None   None   None   None   FactCheck: Are there more homeless people in Ireland now than at any time since the Famine?   May 6th 2017, 10:00 PM   None
None   None   None   http://www.thejournal.ie/average-water-use-ireland-facts-3339951-May2017/   None   None   None   None   None   FactFind: How much water do we actually use?   May 1st 2017, 10:00 PM   None
None   None   None   http://www.thejournal.ie/shane-ross-drink-driving-ban-road-deaths-facts-3333397-Apr2017/   None   None   None   None   None   FactFind: Is Shane Ross right to say his drink-driving bill could save 35 lives?   Apr 14th 2017, 10:00 PM   None
None   Claim: Secondary picketing is illegal   Therefore, on balance we rate the claim – that secondary picketing is illegal – Half TRUE. As our verdicts guide explains, this means:   http://www.thejournal.ie/secondary-picketing-ireland-law-facts-3323844-Apr2017/   None   None   None   None   None   FactCheck: Is secondary picketing actually illegal?   Apr 7th 2017, 12:05 AM   None
None   None   None   http://www.thejournal.ie/maternity-leave-ireland-european-rankings-facts-3311670-Apr2017/   None   None   None   None   None   FactFind: How generous is maternity leave in Ireland?   Apr 5th 2017, 12:05 AM   None
None   Claim: Catholic primary schools are more socially diverse than other kinds of primary schools   Verdict change: The verdict for this fact check has been changed to Mostly TRUE, having originally been Mostly FALSE.   http://www.thejournal.ie/catholic-primary-schools-diversity-divestment-facts-ireland-3252590-Mar2017/   None   None   None   None   None   FactCheck: Are Catholic schools more socially diverse than other schools?   Mar 24th 2017, 10:22 AM   None
None   None   None   http://www.thejournal.ie/do-nothing-dail-2016-2017-facts-3277846-Mar2017/   None   None   None   None   None   FactFind: One year in, is this really a "do-nothing" Dáil?   Mar 19th 2017, 8:30 PM   None
None   Claim: Enda Kenny did not call Donald Trump “racist”   We find the Taoiseach’s claim – that he never called Trump racist – Mostly TRUE.   http://www.thejournal.ie/enda-kenny-donald-trump-racist-comments-facts-video-3290245-Mar2017/   None   None   None   None   None   FactCheck: Did Enda Kenny really never call Donald Trump "racist"?   Mar 16th 2017, 10:30 PM   None
None   None   We also rate his claim Half-TRUE.   http://www.thejournal.ie/social-housing-units-provided-2016-ireland-facts-3258246-Feb2017/   None   None   None   None   None   FactCheck: How many new social housing units did the government provide last year?   Feb 28th 2017, 12:01 AM   None
None   Claim: 8,500 social housing units are currently under construction   We rate this claim FALSE. As our verdicts guide explains, this means “The claim is inaccurate”.   http://www.thejournal.ie/social-housing-current-construction-ireland-2017-facts-3257356-Feb2017/   None   None   None   None   None   FactCheck: Are there really 8,500 social housing units currently being built?   Feb 26th 2017, 8:30 PM   None
None   Claim: Right2Water this week expressed support for charging households for excessive water use   On balance, we rate this claim Mostly TRUE. As our verdicts guide explains, this means:   http://www.thejournal.ie/right2water-excessive-water-use-charge-barry-cowen-facts-3251913-Feb2017/   None   None   None   None   None   FactCheck: Did Right2Water this week support charging for excessive water use?   Feb 25th 2017, 7:30 PM   None
None   Claim: The government plans to build 47,000 new social housing units by 2021   We rate his claim FALSE. As our verdicts guide explains, this means: “The claim is inaccurate”.   http://www.thejournal.ie/social-housing-construction-rebuilding-ireland-fact-check-3250029-Feb2017/   None   None   None   None   None   FactCheck: How many new social housing units does the government plan to build?   Feb 22nd 2017, 8:30 PM   None
None   Claim: Supervised injection facilities don’t reduce deaths   We rate his claim FALSE. As our verdicts guide explains, this means: “The claim is inaccurate”.   http://www.thejournal.ie/medically-supervised-injection-centres-facilities-deaths-fact-check-3245282-Feb2017/   None   None   None   None   None   FactCheck: Do supervised injection centres reduce drug-related deaths?   Feb 20th 2017, 10:00 PM   None
None   Claim: Supervised injection facilities don’t reduce crime   None   http://www.thejournal.ie/supervised-injection-centres-crime-fact-check-3238499-Feb2017/   None   None   None   None   None   FactCheck: Do supervised injection centres reduce drug-related crime?   Feb 19th 2017, 10:00 PM   None
None   Claim: There are around 700 detox beds in Ireland   However, we rate her claim FALSE. As our verdicts guide explains, this means: “The claim is inaccurate”.   http://www.thejournal.ie/detox-beds-rehab-beds-ireland-facts-3241485-Feb2017/   None   None   None   None   None   FactCheck: How many detox beds are there in Ireland?   Feb 18th 2017, 12:18 AM   None
None   Claim: In Northern Ireland, more people speak Polish than speak Irish   We rate Arlene Foster’s claim Mostly FALSE. As our Verdicts Guide explains, this means: “There is an element of truth in the claim, but it is missing critical details or context. Or, the best available evidence weighs against the claim”.   http://www.thejournal.ie/arlene-foster-polish-speakers-irish-speakers-northern-ireland-facts-3228915-Feb2017/   None   None   None   None   None   FactCheck: Are there really more Polish speakers than Irish speakers in Northern Ireland?   Feb 12th 2017, 10:00 PM   None
None   Claim: There were fewer people on hospital trolleys in January than last year.   Again though, this was not clarified in the statement and we are therefore rating the Tánaiste’s statement as Half True.   http://www.thejournal.ie/factcheck-hospital-trolleys-3225082-Feb2017/   None   None   None   None   None   FactCheck: Are there really fewer people on hospital trolleys this year?   Feb 8th 2017, 8:00 PM   None
None   Claim: The Dublin Airport Authority is increasing its charges   We rate Ryanair and Michael O’Leary’s claims FALSE. As described in our Verdicts Guide, this means: “The claim is inaccurate”.   http://www.thejournal.ie/ryanair-michael-o-leary-daa-dublin-airport-authority-charges-claim-facts-3221799-Feb2017/   None   None   None   None   None   FactCheck: Are Michael O'Leary and Ryanair right about Dublin Airport charges increasing?   Feb 7th 2017, 8:30 PM   None
None   Claim: The state gives more funding per passenger to Luas and rail services than it does to bus services   We rate her claim TRUE.   http://www.thejournal.ie/public-transport-state-funding-ireland-facts-3206997-Feb2017/   None   None   None   None   None   FactCheck: Which public transport services get the most state funding?   Feb 5th 2017, 7:00 PM   None
None   None   None   http://www.thejournal.ie/factfind-fianna-fail-soc-dems-3221006-Feb2017/   None   None   None   None   None   FactFind: Are there many differences between Fianna Fáil and Soc Dems manifestos?   Feb 4th 2017, 12:05 AM   None
None   Claim: The number of new private houses being started is increasing   We therefore rate Richard Bruton’s claim TRUE. As our verdicts guide explains, this means: “The claim is accurate, and is not missing any significant details or context”.   http://www.thejournal.ie/housing-construction-starts-commencements-ireland-growth-richard-bruton-3209336-Feb2017/   None   None   None   None   None   FactCheck: Is Richard Bruton right to say housing starts are on the rise?   Feb 1st 2017, 8:30 PM   None
None   None   None   http://www.thejournal.ie/fact-find-obama-trump-3215035-Jan2017/   None   None   None   None   None   FactFind: Is Donald Trump's travel ban 'similar to what Obama did'?   Jan 31st 2017, 5:34 PM   None
None   Claim: Jim Daly proposed getting rid of the free travel pass   For this reason, we rate her claim TRUE.   http://www.thejournal.ie/free-travel-pass-jim-daly-fine-gael-fianna-fail-bus-eireann-3213373-Jan2017/   None   None   None   None   None   FactCheck: Did Jim Daly really propose getting rid of the free travel pass?   Jan 31st 2017, 6:15 AM   None
None   Claim: “The DUP at no point has ever agreed to establish an Irish Language Act with the UK government, with the Irish government, with Sinn Féin or anybody else.”   Verdict: TRUE   http://www.thejournal.ie/factcheck-irish-language-act-3209218-Jan2017/   None   None   None   None   None   FactCheck: Did the DUP really never commit to an Irish Language Act?   Jan 28th 2017, 8:15 PM   None
None   Claim: Regina Doherty did not express support for civil disobedience   None   http://www.thejournal.ie/regina-doherty-civil-disobedience-pylons-facts-3201736-Jan2017/   None   None   None   None   None   FactCheck: Is Regina Doherty right to say she didn't support the use of civil disobedience?   Jan 24th 2017, 8:30 PM   None
None   None   None   http://www.thejournal.ie/readme/fact-checking-fake-news-ireland-3188614-Jan2017/   None   None   None   None   None   Six lessons for 2017 from an Irish fact-checker in a "fake news" era   Jan 20th 2017, 12:01 AM   None
None   None   None   http://www.thejournal.ie/real-unemployment-ireland-jobbridge-job-activation-3121652-Jan2017/   None   None   None   None   None   FactCheck: You asked, we answered - "real unemployment"   Jan 1st 2017, 7:00 PM   None
None   None   None   http://www.thejournal.ie/thejournal-ie-2016-factcheck-review-of-the-year-3129320-Dec2016/   None   None   None   None   None   The 2016 FactCheck Review of the Year   Dec 31st 2016, 8:00 AM   None
None   None   None   http://www.thejournal.ie/factcheck-ireland-thejournal-ie-false-claim-of-the-year-3149192-Dec2016/   None   None   None   None   None   FactCheck: The 2016 False Claim of the Year - as chosen by you   Dec 29th 2016, 9:30 PM   None
None   None   None   http://www.thejournal.ie/politicians-salaries-europe-ireland-3149607-Dec2016/   None   None   None   None   None   FactCheck: You asked, we answered - how does Irish politicians' pay compare to Europe?   Dec 28th 2016, 10:30 PM   None
None   None   None   http://www.thejournal.ie/santa-claus-present-delivery-facts-3110146-Dec2016/   None   None   None   None   None   FactCheck: Can Santa really deliver all the world's presents in one night?   Dec 24th 2016, 8:00 AM   None
None   None   None   http://www.thejournal.ie/gender-pay-gap-ireland-statistics-facts-3133536-Dec2016/   None   None   None   None   None   FactCheck: You asked, we answered - the gender pay gap   Dec 21st 2016, 9:30 PM   None
None   None   None   http://www.thejournal.ie/leo-varadkar-facebook-live-budget-2019-4278452-Oct2018/   None   None   None   None   None   What's behind the Budget 2019 decisions? YOUR chance to ask the Taoiseach   None   None
None   None   None   http://www.thejournal.ie/poll-general-election-6-4277816-Oct2018/   None   None   None   None   None   Poll: The budget is done, now do you want an election?   None   None
None   None   None   http://www.dailyedge.ie/janet-street-porter-rebecca-humphries-4277828-Oct2018/   None   None   None   None   None   Why Janet Street Porter's criticism of Rebecca Humphries' statement is utterly unhelpful   None   None
None   None   None   http://www.the42.ie/sean-maguire-on-ireland-4277658-Oct2018/   None   None   None   None   None   'It's my body at the end of the day... I just need to keep in touch with Preston'   None   None
None   None   When it comes to the years 2007-2014, it does certainly appear that the number of deaths by suicide was greater than the number of deaths during the Troubles. So the claim, as articulated by Tim Pat Coogan, is Mostly TRUE.   http://www.thejournal.ie/suicide-austerity-troubles-ireland-tim-pat-coogan-3124487-Dec2016/   None   None   None   None   None   FactCheck: You asked, we answered - suicide, austerity and the Troubles   Dec 18th 2016, 8:30 PM   None
None   Claim: Ireland has the highest child poverty rate in the OECDVerdict: FALSE   But the claim Willie O’Dea made during his interview this week – that Ireland has the highest child poverty rate in the OECD – is way off it, and gets a verdict of FALSE.   http://www.thejournal.ie/willie-o-dea-ireland-child-poverty-rate-oecd-highest-3124268-Dec2016/   None   None   None   None   None   FactCheck: Is Willie O'Dea right to say Ireland has the highest child poverty rate in the OECD?   Dec 11th 2016, 9:30 PM   None
None   None   None   http://www.thejournal.ie/factcheck-nagging-questions-2016-3109586-Dec2016/   None   None   None   None   None   FactCheck: Do you have any nagging questions from 2016? Get in touch   Dec 4th 2016, 10:00 PM   None
None   None   None   http://www.thejournal.ie/factcheck-thejournal-ie-false-claim-3107056-Dec2016/   None   None   None   None   None   FactCheck: The False claim of the Year, 2016 - Vote now   Dec 3rd 2016, 8:30 AM   None
None   Claim: 73% of those subject to water charges did not pay them Verdict: UNPROVEN (but likely to be quite close to the mark)   None   http://www.thejournal.ie/irish-water-charges-payment-statistics-boycott-3112027-Dec2016/   None   None   None   None   None   FactCheck: How many people boycotted water charges?   Dec 1st 2016, 8:00 PM   None
None   None   We rate this claim FALSE.   http://www.thejournal.ie/motor-insurance-ireland-compensation-legal-fees-facts-statistics-law-society-insurance-ireland-3098074-Nov2016/   None   None   None   None   None   FactCheck: Are motor insurance claims and legal fees going up or down?   Nov 27th 2016, 10:00 PM   None
None   None   So the claim, as clarified in Liam Doran’s response, is Mostly FALSE.   http://www.thejournal.ie/liam-doran-inmo-claire-byrne-live-nursing-health-service-facts-ireland-3103178-Nov2016/   None   None   None   None   None   FactCheck: Nursing union leader Liam Doran's claims about the Irish health service   Nov 26th 2016, 8:00 AM   None
None   Claim: Fine Gael is responsible for the decline in the number of primary home mortgage arrears since 2013, which has left nearly 61,000 people “more secure”.Verdict: Mostly FALSE   Taken as a whole, we rate the claims in this tweet Mostly FALSE.   http://www.thejournal.ie/fine-gael-mortgages-in-arrears-decline-facts-3094518-Nov2016/   None   None   None   None   None   FactCheck: Is Fine Gael right to claim the credit for a fall in mortgages in arrears?   Nov 23rd 2016, 7:59 PM   None
None   Claim: 700,000 jobs in Ireland depend on our membership of and access to the EU   Verdict: UNPROVEN, but very likely to be a significant exaggeration.   http://www.thejournal.ie/ireland-jobs-depend-on-eu-700000-richard-bruton-3084024-Nov2016/   None   None   None   None   None   FactCheck: Do 700,000 jobs really depend on our "open access" to the EU   Nov 20th 2016, 9:30 PM   None
None   None   Justin Barrett’s claim is FALSE.   http://www.thejournal.ie/national-party-justin-barrett-immigration-facts-3087878-Nov2016/   None   None   None   None   None   FactCheck: National Party leader Justin Barrett's claims about immigration   Nov 19th 2016, 7:20 AM   None
None   None   None   http://www.thejournal.ie/readme/international-fact-checking-network-open-letter-to-mark-zuckerberg-facebook-fake-news-3087057-Nov2016/   None   None   None   None   None   An open letter to Mark Zuckerberg from the world’s fact-checkers (including TheJournal.ie)   Nov 17th 2016, 3:44 PM   None
None   Claim: In Ireland, four people die per day due to air pollutionVerdict: Mostly TRUE   For these reasons, we rate his claim Mostly TRUE.   http://www.thejournal.ie/ireland-air-pollution-deaths-3083710-Nov2016/   None   None   None   None   None   FactCheck: Is Denis Naughten right about the deaths caused by air pollution in Ireland?   Nov 16th 2016, 8:00 PM   None
None   Claim: Ireland is taking in 40 refugees every two weeks, at the momentVerdict: Mostly TRUE   Taking into account the unfortunate (and somewhat surprising) absence of a precise weekly or monthly breakdown of the figures, and the somewhat ambiguous meaning of “now” in Minister Harris’s statement, we rate this claim Mostly TRUE.   http://www.thejournal.ie/ireland-refugee-asylum-seeker-numbers-2016-3077058-Nov2016/   None   None   None   None   None   FactCheck: How many refugees is Ireland taking in at the moment?   Nov 13th 2016, 9:15 PM   None
