claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
29	FACT CHECK: Did The Military Get Its Biggest Pay Raise In Almost 10 Years?	Verdict: True	http://checkyourfact.com/2018/10/13/fact-check-military-pay-raise-10-years/	None	None	None	Shane Devine | Fact Check Reporter	None	None	12:16 AM 10/13/2018	None
30	FACT CHECK: ‘The Last Time The American Job Market Was This Strong, Astronauts Were Still Going To The Moon’	Verdict: True	http://checkyourfact.com/2018/10/12/fact-check-job-market-astronauts-moon/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	5:57 PM 10/12/2018	None
31	FACT CHECK: Does The US Really Pay For 70 Percent Of Japan’s Military?	Verdict: False	http://checkyourfact.com/2018/10/12/fact-check-us-70-percent-japans-military/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:51 PM 10/12/2018	None
32	FACT CHECK: Have More Than 1.8 Million Jobs Been Created Since Tax Reform Became Law?	Verdict: True	http://checkyourfact.com/2018/10/12/fact-check-1-8-million-jobs-tax-reform/	None	None	None	Shane Devine | Fact Check Reporter	None	None	9:25 AM 10/12/2018	None
33	FACT CHECK: Was A Police Officer Assaulted Every 9 Minutes In 2016?	Verdict: True	http://checkyourfact.com/2018/10/11/fact-check-police-assaulted-9-minutes-2016/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	2:37 PM 10/11/2018	None
34	FACT CHECK: Stephen King Claims That Susan Collins Was Silent On ‘Unfair’ Treatment Of Merrick Garland	Verdict: False	http://checkyourfact.com/2018/10/10/fact-check-stephen-king-susan-collins-silent-garland/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:46 PM 10/10/2018	None
35	FACT CHECK: Do Only 12 Percent Of UN Member States Allow Gay Marriage?	Verdict: True	http://checkyourfact.com/2018/10/10/fact-check-12-percent-un-gay-marriage/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	11:19 AM 10/10/2018	None
36	FACT CHECK: Do The Senators Who Voted To Confirm Kavanaugh Represent 44 Percent Of The US Population?	Verdict: True	http://checkyourfact.com/2018/10/09/fact-check-senate-kavanaugh-44-percent/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:01 PM 10/09/2018	None
37	FACT CHECK: Have Immigrant Child Detentions Increased By 433 Percent?	Verdict: True	http://checkyourfact.com/2018/10/09/fact-check-unaccompanied-minor-433-percent/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	10:20 AM 10/09/2018	None
38	FACT CHECK: Tweet Shows Exponential Growth In Planned Parenthood Campaign Contributions From 2014 To 2018	Verdict: False	http://checkyourfact.com/2018/10/07/fact-check-planned-parenthood-democrats-2018/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	10:07 PM 10/07/2018	None
39	FACT CHECK: Do Small Businesses Make Up 99 Percent Of Companies In North Dakota?	Verdict: True	http://checkyourfact.com/2018/10/05/fact-check-small-business-north-dakota/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	10:48 AM 10/05/2018	None
40	FACT CHECK: Are Republicans Racking Up Record Deficits?	Verdict: False	http://checkyourfact.com/2018/10/04/fact-check-republicans-record-deficits/	None	None	None	Shane Devine | Fact Check Reporter	None	None	3:55 PM 10/04/2018	None
41	Dying From Childbirth - Is The Rate Of Maternal Mortality On The Rise?	Verdict: True	http://checkyourfact.com/2018/10/03/fact-check-maternal-mortality-us/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	4:16 PM 10/03/2018	None
42	FACT CHECK: Elizabeth Warren Claims That Kavanaugh Refused To Submit To An FBI Investigation Over Sexual Assault Allegations	Verdict: False	http://checkyourfact.com/2018/10/01/fact-check-kavanaugh-refuse-fbi-investigation/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	1:38 PM 10/01/2018	None
43	FACT CHECK: Did Young People Only Make Up 13 Percent Of The Vote In 2014?	Verdict: True	http://checkyourfact.com/2018/10/01/fact-check-youth-vote-13-percent-2014/	None	None	None	Shane Devine | Fact Check Reporter	None	None	9:06 AM 10/01/2018	None
44	FACT CHECK: Trump Claims He Signed Into Law The Largest Military Budget On Record	Verdict: False	http://checkyourfact.com/2018/09/29/fact-check-700-billion-military-budget-record/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	3:13 PM 09/29/2018	None
45	FACT CHECK: Have Multiple Allegations Against Kavanaugh Been Corroborated?	Verdict: Unsubstantiated	http://checkyourfact.com/2018/09/28/fact-check-allegations-kavanaugh-corroborated/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:00 AM 09/28/2018	None
46	FACT CHECK: Did The GOP’s Pick To Question Kavanaugh's Accuser Work For Sheriff Joe Arpaio?	Verdict: False	http://checkyourfact.com/2018/09/26/fact-check-kavanaugh-mitchell-ford-arpaio/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	6:41 PM 09/26/2018	None
47	FACT CHECK: Ro Khanna Argues For Term Limits, Claims That Members Of Congress Win Reelection 98 Percent Of The Time	Verdict: True	http://checkyourfact.com/2018/09/26/fact-check-congress-reelected-98-percent/	None	None	None	David Sivak | Fact Check Editor	None	None	7:22 AM 09/26/2018	None
48	FACT CHECK: Was Kavanaugh Accuser Deborah Ramirez A Soros Fellow?	Verdict: False	http://checkyourfact.com/2018/09/24/fact-check-kavanaugh-deborah-ramirez-soros/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:23 PM 09/24/2018	None
49	FACT CHECK: Three Checks On Trump’s Claims From His Las Vegas Rally	None	http://checkyourfact.com/2018/09/22/fact-check-trump-vegas-rally/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	7:08 AM 09/22/2018	None
50	FACT CHECK: Has The US Seized 317 Million Lethal Doses Of Fentanyl This Year?	Verdict: True	http://checkyourfact.com/2018/09/21/fact-check-lethal-fentanyl/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	6:01 PM 09/21/2018	None
51	FACT CHECK: CNN's Chris Cillizza Claims That Trump Told The FBI To Ignore Kavanaugh Allegations	Verdict: False	http://checkyourfact.com/2018/09/21/fact-check-trump-fbi-sexual-assault-kavanaugh/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:32 PM 09/21/2018	None
52	FACT CHECK: Have Assault Weapons Been Used In ‘Hundreds’ Of School Shootings?	Verdict: False	http://checkyourfact.com/2018/09/21/fact-check-assault-weapons-school-shootings/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	9:21 AM 09/21/2018	None
53	FACT CHECK: Did Kavanaugh's Accuser Get Scathing Reviews On RateMyProfessors.com?	Verdict: False	http://checkyourfact.com/2018/09/18/fact-check-kavanaugh-christine-ford-professor/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:17 PM 09/18/2018	None
54	FACT CHECK: Those Photos Of Anderson Cooper In Waist-Deep Water 'Exaggerating' Flooding Aren't From Florence	Verdict: False	http://checkyourfact.com/2018/09/18/fact-check-anderson-cooper-florence-flooding/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	11:40 AM 09/18/2018	None
55	FACT CHECK: Are Suicide Rates Rising Across The US?	Verdict: True	http://checkyourfact.com/2018/09/16/fact-check-suicide-rates-us/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	10:08 AM 09/16/2018	None
56	FACT CHECK: Is Twitter Blocking Posts That Use The Phrase 'Illegal Alien'?	Verdict: False	http://checkyourfact.com/2018/09/14/fact-check-twitter-block-illegal-alien/	None	None	None	Shane Devine | Fact Check Reporter	None	None	2:44 PM 09/14/2018	None
57	Willie Nelson Will Headline For Beto O’Rourke - News Outlets Falsely Claim It's His First-Ever Concert For A Political Candidate	Verdict: False	http://checkyourfact.com/2018/09/14/fact-check-willie-nelson-beto-orourke/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	11:37 AM 09/14/2018	None
58	FACT CHECK: Trump Says Lincoln Was Ridiculed For The Gettysburg Address	Verdict: True	http://checkyourfact.com/2018/09/13/fact-check-trump-gettysburg-address/	None	None	None	Shane Devine | Fact Check Reporter	None	None	1:38 PM 09/13/2018	None
59	FACT CHECK: Was Rick Perry In Russia On 9/11?	Verdict: False	http://checkyourfact.com/2018/09/13/fact-check-rick-perry-russia-9-11/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:12 AM 09/13/2018	None
60	News Outlets Claim That Leaked Kavanaugh Emails Contradict His Testimony - Legal Experts Disagree	Verdict: False	http://checkyourfact.com/2018/09/12/fact-check-kavanaugh-emails-contradict-testimony-roe/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	2:09 PM 09/12/2018	None
61	FACT CHECK: Rand Paul Says The US Has 800 Troops In Niger	Verdict: True	http://checkyourfact.com/2018/09/11/fact-check-800-troops-niger/	None	None	None	Shane Devine | Fact Check Reporter	None	None	5:39 PM 09/11/2018	None
62	FACT CHECK: Did Kavanaugh Suggest That Contraceptives Are 'Abortion-Inducing Drugs'?	Verdict: Unsubstantiated	http://checkyourfact.com/2018/09/10/fact-check-kavanaugh-abortion-inducing-drugs/	None	None	None	David Sivak | Fact Check Editor	None	None	3:53 PM 09/10/2018	None
63	FACT CHECK: Feinstein Claimed That As Many As 1.2 Million Women Died From Illegal Abortions Before Roe v. Wade	Verdict: False	http://checkyourfact.com/2018/09/07/fact-check-feinstein-deaths-illegal-abortions-roe-wade/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:43 PM 09/07/2018	None
64	Business Investment Has Grown Under Trump - Here's How That Compares To Obama's Tenure	Verdict: True	http://checkyourfact.com/2018/09/07/fact-check-johnson-business-investment-trump-obama/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:24 PM 09/07/2018	None
65	FACT CHECK: Did Trump Terminate Temporary Protected Status For 98 Percent Of Its Recipients?	Verdict: True	http://checkyourfact.com/2018/09/06/fact-check-trump-tps-98-percent/	None	None	None	Brad Sylvester | Fact Check Reporter	None	None	3:01 PM 09/06/2018	None
66	FACT CHECK: Did Kavanaugh 'Pull His Hand Back' From The Parkland Victim's Dad?	Verdict: False	http://checkyourfact.com/2018/09/06/fact-check-kavanaugh-parkland-guttenberg/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:30 AM 09/06/2018	None
67	FACT CHECK: Did Google Not Highlight Trump’s SOTU Speech After Promoting Obama’s?	Verdict: False	http://checkyourfact.com/2018/08/31/fact-check-google-trump-sotu-obama/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	6:10 PM 08/31/2018	None
68	Trump Flew To Indiana For A Rally - Here Are Three Checks On His Claims	None	http://checkyourfact.com/2018/08/31/fact-check-trump-indiana-rally-2/	None	None	None	David Sivak | Fact Check Editor	None	None	11:07 AM 08/31/2018	None
69	Conspiracy Theorists Claim That McCain Started The USS Forrestal Fire Of 1967, Killing 134 Service Members	Verdict: False	http://checkyourfact.com/2018/08/30/fact-check-mccain-uss-forrestal-fire/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:21 PM 08/30/2018	None
70	Then And Now - Are Millennials Better Off Than Their Parents?	Verdict: True	http://checkyourfact.com/2018/08/28/fact-check-millennials-income-mobility/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:44 PM 08/28/2018	None
71	FACT CHECK: Have Democrats Nominated A Record Number Of Female Candidates For Governor?	Verdict: True	http://checkyourfact.com/2018/08/26/fact-check-democrats-record-female-candidates-governor/	None	None	None	David Sivak | Fact Check Editor	None	None	11:02 PM 08/26/2018	None
72	Here's How Much Food The US Wastes Each Year	Verdict: True	http://checkyourfact.com/2018/08/24/fact-check-40-percent-food-waste/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:33 PM 08/24/2018	None
73	Does This Photo Show Journalists Running Out Of The Manafort Courtroom? Not So Fast	Verdict: False	http://checkyourfact.com/2018/08/23/fact-check-photo-journalists-running-manafort-trial/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:56 AM 08/23/2018	None
74	Trump Traveled To West Virginia For A Rally - Here Are Four Checks On His Claims	None	http://checkyourfact.com/2018/08/22/fact-check-trump-rally-west-virginia/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:34 PM 08/22/2018	None
75	Omarosa Said A Hush Money Agreement She Was Offered Was ‘Unlawful’ - Was It?	Verdict: Unsubstantiated	http://checkyourfact.com/2018/08/20/fact-check-omarosa-said-a-hush-money-agreement-she-was-offered-was-unlawful-was-it/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	9:18 PM 08/20/2018	None
76	FACT CHECK: Was Elizabeth Warren Once A Card-Carrying Republican?	Verdict: True	http://checkyourfact.com/2018/08/19/fact-check-elizabeth-warren-republican/	None	None	None	David Sivak | Fact Check Editor	None	None	11:03 PM 08/19/2018	None
77	SPACE FORCE: Here's How Many Military Satellites The US Has In Space	Verdict: True	http://checkyourfact.com/2018/08/18/fact-check-us-most-military-satellites-space/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:51 PM 08/18/2018	None
78	FACT CHECK: Did Black Support For Trump Double In One Year?	Verdict: Unsubstantiated	http://checkyourfact.com/2018/08/17/fact-check-black-support-trump-double/	None	None	None	David Sivak | Fact Check Editor	None	None	10:25 AM 08/17/2018	None
79	FACT CHECK: Elizabeth Warren Says Massachusetts Has The Lowest Rate Of Gun Deaths Nationwide	Verdict: True	http://checkyourfact.com/2018/08/14/fact-check-warren-massachusetts-lowest-gun-deaths/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:34 PM 08/14/2018	None
80	FACT CHECK: Brit Hume Claims That The Number Of Unaccompanied Minors Dwarfs The Number Separated At The Border	Verdict: True	http://checkyourfact.com/2018/08/12/fact-check-brit-hume-unaccompanied-minors-forced-separation-border/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	10:28 PM 08/12/2018	None
81	FACT CHECK: Are There More Records On Kavanaugh Than The Last Five SCOTUS Justices Combined?	Verdict: True	http://checkyourfact.com/2018/08/09/fact-check-more-pages-kavanaugh-five-combined-supreme-court/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	1:59 PM 08/09/2018	None
82	FACT CHECK: Is It 'Perfectly Legal' To Print 3D Guns?	Verdict: True	http://checkyourfact.com/2018/08/06/fact-check-legal-print-3d-guns/	None	None	None	Aaron Andrews | Contributor	None	None	3:52 PM 08/06/2018	None
83	FACT CHECK: Lou Barletta Said There Are More Job Openings Than Unemployed People	Verdict: True	http://checkyourfact.com/2018/08/04/fact-check-barletta-job-openings-unemployed/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:18 PM 08/04/2018	None
84	94 Months Of Job Growth - Is This The Longest Jobs Streak In History?	Verdict: True	http://checkyourfact.com/2018/08/02/fact-check-trump-longest-job-growth-history/	None	None	None	David Sivak | Fact Check Editor	None	None	8:35 PM 08/02/2018	None
85	Here’s How Many People Have Been Lifted Off Food Stamps Under Trump	Verdict: True	http://checkyourfact.com/2018/08/02/fact-check-trump-food-stamps/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	1:04 PM 08/02/2018	None
86	FACT CHECK: Kamala Harris Claims That Over 11 Million Americans Spend More Than Half Their Income On Rent	Verdict: Unsubstantiated	http://checkyourfact.com/2018/07/31/fact-check-11-million-half-income-rent/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	10:08 AM 07/31/2018	None
87	FACT CHECK: Trump Admin Takes Credit For Opening Brazil To American Beef	Verdict: False	http://checkyourfact.com/2018/07/29/fact-check-trump-pence-brazil-beef/	None	None	None	David Sivak | Fact Check Editor	None	None	2:59 PM 07/29/2018	None
88	FACT CHECK: Did Trump Get More Of The Women’s Vote Than Hillary Clinton?	Verdict: False	http://checkyourfact.com/2018/07/27/fact-check-trump-womens-vote-hillary-clinton/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	10:22 PM 07/27/2018	None
89	FACT CHECK: Did Joe Biden Never Get More Than 1 Percent When He Ran For President?	Verdict: Unsubstantiated	http://checkyourfact.com/2018/07/25/fact-check-joe-biden-1-percent-president/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:32 PM 07/25/2018	None
90	FACT CHECK: Trump Says The US And Russia Control 90 Percent Of The World's Nukes	Verdict: True	http://checkyourfact.com/2018/07/23/fact-check-90-percent-nukes/	None	None	None	David Sivak | Fact Check Editor	None	None	9:23 AM 07/23/2018	None
91	Hard Cash And 'Dirty Tricks': How The US Has Interfered In Foreign Elections	Verdict: True	http://checkyourfact.com/2018/07/20/fact-check-us-interfered-foreign-elections/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	4:23 PM 07/20/2018	None
92	FACT CHECK: Did John Brennan Once Vote For The Communist Party?	Verdict: True	http://checkyourfact.com/2018/07/19/fact-check-brennan-vote-communist/	None	None	None	David Sivak | Fact Check Editor	None	None	1:22 PM 07/19/2018	None
93	Bolton Says It's ‘Pretty Silly' To Ask Putin To Hand Russians Over To Mueller - Here's Why	Verdict: True	http://checkyourfact.com/2018/07/18/fact-check-russia-constitution-extradition-mueller/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	12:58 PM 07/18/2018	None
94	NYT Gets It Wrong On The Supreme Court, Declines To Issue Correction	Verdict: False	http://checkyourfact.com/2018/07/17/fact-check-nyt-supreme-court/	None	None	None	David Sivak | Fact Check Editor	None	None	1:51 PM 07/17/2018	None
95	Trump Says NATO Spending Has Increased Under His Watch - Here Are The Numbers	Verdict: True	http://checkyourfact.com/2018/07/15/fact-check-nato-defense-spending-34-billion/	None	None	None	David Sivak | Fact Check Editor	None	None	7:48 PM 07/15/2018	None
96	FACT CHECK: HuffPost Claimed That The Senate Is Constitutionally Required To Vote On SCOTUS Nominees	Verdict: False	http://checkyourfact.com/2018/07/10/fact-check-huffpost-scotus-nominees/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	6:00 PM 07/10/2018	None
97	Trump Says NFL Ratings Have Tanked - Here Are The Numbers	Verdict: True	http://checkyourfact.com/2018/07/09/fact-check-nfl-ratings-20-percent/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	2:51 PM 07/09/2018	None
98	Trump Flew To Montana For A Rally - Here Are 3 Checks On His Claims	None	http://checkyourfact.com/2018/07/06/fact-check-trump-montana-rally/	None	None	None	David Sivak | Fact Check Editor	None	None	1:14 PM 07/06/2018	None
99	FACT CHECK: Did A GOP Senator Lie About Where He Was On July 4?	Verdict: False	http://checkyourfact.com/2018/07/06/fact-check-gop-senator-lie-russia-july-4/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	8:54 AM 07/06/2018	None
100	FACT CHECK: Was American Independence Actually Declared On July 2?	Verdict: True	http://checkyourfact.com/2018/07/04/fact-check-independence-declared-july-2/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	10:11 AM 07/04/2018	None
101	How Long Does It Take To Appoint A Supreme Court Nominee?	Verdict: False	http://checkyourfact.com/2018/07/03/fact-check-67-days-supreme-court-nominee/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	6:24 PM 07/03/2018	None
102	FACT CHECK: Have There Really Been 60 Million Abortions Since Roe v. Wade?	Verdict: True	http://checkyourfact.com/2018/07/03/fact-check-60-million-abortions/	None	None	None	David Sivak | Fact Check Editor	None	None	3:22 PM 07/03/2018	None
103	FACT CHECK: Ocasio-Cortez Claims Illegal Immigration Wasn't Criminalized Before 1999	Verdict: False	http://checkyourfact.com/2018/07/01/fact-check-illegal-immigration-criminalized/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	1:32 PM 07/01/2018	None
104	FACT CHECK: Is Trump The First Republican To Win Wisconsin Since 1952?	Verdict: False	http://checkyourfact.com/2018/06/30/fact-check-trump-republican-wisconsin-1952/	None	None	None	David Sivak | Fact Check Editor	None	None	9:16 AM 06/30/2018	None
105	FACT CHECK: Are 80 Percent Of Asylum Court Cases Not Approved?	Verdict: True	http://checkyourfact.com/2018/06/29/fact-check-80-percent-asylum/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	3:35 PM 06/29/2018	None
106	FACT CHECK: 'Wages Are Growing At Their Fastest Rate Since 2008'	Verdict: True	http://checkyourfact.com/2018/06/27/fact-check-wages-fastest-2008/	None	None	None	David Sivak | Fact Check Editor	None	None	11:52 AM 06/27/2018	None
107	FACT CHECK: Are Half Of All Border Patrol Agents Hispanic?	Verdict: True	http://checkyourfact.com/2018/06/24/fact-check-half-border-patrol-hispanic/	None	None	None	Emily Larsen | Fact Check Reporter	None	None	5:11 PM 06/24/2018	None
