claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
26	Fact check: Scottish Labour’s party political broadcast	None	https://theferret.scot/scottish-labour-party-political-broadcast/	None	Fact check Politics 	None	None	None	Fact check: Scottish Labour’s party political broadcast	February 16, 2018	None
27	SNP claim of best rural broadband improvement is Mostly True	 Mostly True	https://theferret.scot/snp-best-rural-superfast-broadband/	None	Fact check Politics 	None	None	None	SNP claim of best rural broadband improvement is Mostly True	February 9, 2018	None
28	The SNP has moved its position several times. It demanded full membership of the EU as an independent country (2014), to retaining single market membership (May 2017), then preferring EFTA to the EU (Oct 2017) and now full membership of the single market and customs union	 Mostly False	https://theferret.scot/snp-brexit-european-union-stance-four-times-mostly-false/	None	Fact check Politics 	Richard Leonard, Scottish Labour leader	None	None	Claim the SNP changed Brexit stance four times is Mostly False	February 8, 2018	None
29	Fact check: ‘What has the SNP ever done for us?’	None	https://theferret.scot/fact-check-snp-party-political-broadcast/	None	Crime and justice Education Fact check Fracking Health Politics 	None	None	None	Fact check: ‘What has the SNP ever done for us?’	January 31, 2018	None
30	Claim wealth inequality in Scotland has increased is True	 True	https://theferret.scot/wealth-inequality-scotland-oxfam/	None	Fact check 	None	None	None	Claim wealth inequality in Scotland has increased is True	January 29, 2018	None
31	Claim that recorded crime down and police numbers up is Mostly True	None	https://theferret.scot/recorded-crime-police-numbers-mostly-true/	None	Crime and justice Fact check 	None	None	None	Claim that recorded crime down and police numbers up is Mostly True	January 16, 2018	None
32	Claim Scotland Office hospitality spending has increased seven-fold is False	None	https://theferret.scot/scotland-office-spending-increased-seven-fold-false/	None	Fact check Politics 	None	None	None	Claim Scotland Office hospitality spending has increased seven-fold is False	January 11, 2018	None
33	No, Santa Claus was not first dressed in red by Coca-Cola	None	https://theferret.scot/fact-check-coca-cola-red-santa-claus-christmas/	None	Fact check 	None	None	None	No, Santa Claus was not first dressed in red by Coca-Cola	December 25, 2017	None
34	Scotland’s budget: Fact-checking tax claims	None	https://theferret.scot/scotlands-budget-fact-check-income-tax/	None	Fact check Finance Politics 	None	None	None	Scotland’s budget: Fact-checking tax claims	December 21, 2017	None
35	Claim that Brexit was not a vote to leave single market is Half True	None	https://theferret.scot/single-market-eu-brexit-vote/	None	Fact check Politics 	None	None	None	Claim that Brexit was not a vote to leave single market is Half True	December 14, 2017	None
36	New Scottish Labour leader Richard Leonard just gave a speech demanding Scottish Water be “taken back into public ownership”. But it already is.	 Mostly True	https://theferret.scot/scottish-water-public-ownership/	None	Environment Fact check 	John Nicolson	None	None	Claim that Scottish water is in public hands is Mostly True	December 1, 2017	None
37	The budget hands the SNP government a £2 billion Barnett bonus. It’s funding that could now be used to help solve Scotland’s housing crisis, to upgrade infrastructure, and to support our schools and hospitals.	 Half True	https://theferret.scot/2bn-budget-boost-scotlands-services/	None	Fact check Finance Politics 	Ruth Davidson, Scottish Conservatives leader	None	None	Claim of £2bn budget bonus for Scotland is Half True	November 27, 2017	None
38	There is no evidence that joining the EEC or the single market boosted UK growth so it's difficult to see how leaving will do the opposite.	 Mostly False	https://theferret.scot/eu-eec-uk-gdp-growth/	None	Fact check Finance 	John Redwood MP	None	None	MP’s claim joining EEC did not boost UK growth is Mostly False	November 22, 2017	None
39	Claim that Salmond show is on ‘Russian propaganda channel’ is Mostly True	None	https://theferret.scot/alex-salmond-russia-propaganda-rt/	None	Fact check Politics 	None	None	None	Claim that Salmond show is on ‘Russian propaganda channel’ is Mostly True	November 16, 2017	None
40	The Scottish Government’s £500m Growth Scheme – announced a year ago - is still to distribute a single penny.	 True	https://theferret.scot/tory-scottish-government-growth-scheme/	None	Fact check Finance 	Ruth Davidson	None	None	Tory claim that Scottish Government growth scheme has not paid out is True	November 8, 2017	None
41	It’s time the Scottish Government got on with using its powers [over broadband] for the benefit of the people in Scotland.	 Mostly False	https://theferret.scot/theresa-may-scotland-broadband-powers/	None	Fact check 	Prime Minister Theresa May	None	None	Theresa May’s claim Scotland has broadband powers is Mostly False	November 2, 2017	None
42	One in four pupils in Scotland have a recognised additional support need but since 2010 over 500 ASN [additional support needs] teachers and hundreds of specialist support staff have also been cut.	 Mostly True	https://theferret.scot/scottish-greens-learning-support-teachers/	None	Education Fact check 	Scottish Greens	None	None	Greens claim of learning support teachers cut is Mostly True	October 27, 2017	None
43	Wages are lower now in real terms than they were in 2007, after the slowest decade of wage growth in over two hundred years.	 True	https://theferret.scot/ian-blackford-wage-growth-200-years/	None	Fact check Finance 	Ian Blackford, SNP Westminster leader	None	None	Ian Blackford’s claim of worst wage growth in 200 years is True	October 21, 2017	None
44	The UK Government has departed from our agreed funding formula leaving Scotland’s railways £600m short.	 Mostly True	https://theferret.scot/humza-yousaf-rail-funding-formula-ignored/	None	Fact check 	Humza Yousaf	None	None	Minister’s claim rail funding formula is being bypassed is Mostly True	October 19, 2017	None
45	“What the policy [tuition fees] has done has meant that there are more students going to university.”	 Half True	https://theferret.scot/theresa-may-tuition-fees-increase-university-students/	None	Education Fact check 	None	None	None	Theresa May’s claim tuition fees meant an increase in university students is Half True	October 5, 2017	None
46	I think people should be looking to the UK government and reflecting on the fact there has been lots of promises made to the Clyde but more often than not those promises are broken. It is only a couple of years ago that workers were being promised a frigate factory on the Clyde	 Mostly True	https://theferret.scot/sturgeon-indyref-shipbuilding-promises-broken/	None	Arms trade Fact check 	First Minister Nicola Sturgeon	None	None	Sturgeon’s claim indyref shipbuilding promises were broken is Mostly True	September 22, 2017	None
47	Claim that 200,000 people are waiting for affordable housing is Half True	None	https://theferret.scot/200000-people-waiting-list-affordable-housing/	None	Fact check Housing and homelessness 	None	None	None	Claim that 200,000 people are waiting for affordable housing is Half True	September 15, 2017	None
48	FFS explains: the GERS report and Scotland’s deficit	None	https://theferret.scot/ffs-explains-gers-report-scotland-deficit/	None	Fact check 	None	None	None	FFS explains: the GERS report and Scotland’s deficit	September 14, 2017	None
49	Labour claim that SNP voted down public sector pay cap end is Mostly True	None	https://theferret.scot/labour-snp-public-sector-pay-cap/	None	Fact check 	None	None	None	Labour claim that SNP voted down public sector pay cap end is Mostly True	September 11, 2017	None
50	The SNP could not have allowed public sector bid for ScotRail	None	https://theferret.scot/snp-scotrail-franchise-public-ownership/	None	Fact check 	None	None	None	The SNP could not have allowed public sector bid for ScotRail	September 1, 2017	None
51	Sorry Irn-Bru, Scotland’s not the only place where Coca-Cola is not on top	None	https://theferret.scot/scotland-country-coca-cola-popular-irn-bru/	None	Fact check 	None	None	None	Sorry Irn-Bru, Scotland’s not the only place where Coca-Cola is not on top	August 24, 2017	None
52	First Minister’s claim that unemployment is down is Mostly True	None	https://theferret.scot/fact-check-sturgeon-unemployment/	None	Fact check 	None	None	None	First Minister’s claim that unemployment is down is Mostly True	August 20, 2017	None
53	Labour’s claim that bus services are ‘grinding to a halt’ is Half True	None	https://theferret.scot/labour-bus-services-grinding-halt-half-true/	None	Fact check 	None	None	None	Labour’s claim that bus services are ‘grinding to a halt’ is Half True	August 13, 2017	None
54	"These latest figures show there is still a considerable problem. It is unacceptable that services at nearly 60 per cent of stations failed to hit the performance target last month."	 False	https://theferret.scot/labour-train-stations-scotrail-failed-targets/	None	Fact check 	Neil Bibby MSP, Scottish Labour transport spokesman	None	None	Labour’s claim 60 per cent of train stations failed targets is False	August 10, 2017	None
55	One of "my proudest achievements of the SNP government have been getting rid of charges for... tuition fees"	 Mostly True	https://theferret.scot/sturgeon-snp-scrapped-tuition-fees/	None	Fact check 	First Minister Nicola Sturgeon	None	None	Sturgeon’s claim that SNP scrapped tuition fees is Mostly True	August 6, 2017	None
56	Being in the single market is "dependent on membership of the EU"	 False	https://theferret.scot/single-market-membership-not-dependent-eu/	None	Fact check 	Jeremy Corbyn, Labour leader	None	None	Single market membership is not dependent on being in EU	July 30, 2017	None
57	SNP claim of 2500% increase in child food bank use is Mostly True	None	https://theferret.scot/snp-food-bank-children-conservatives/	None	Fact check 	None	None	None	SNP claim of 2500% increase in child food bank use is Mostly True	July 23, 2017	None
58	The Repeal Bill "is a naked power-grab, an attack on the founding principles of devolution"	 Half True	https://theferret.scot/sturgeon-eu-repeal-bill-devolution-power-grab/	None	Fact check 	Nicola Sturgeon, First Minister	None	None	Nicola Sturgeon’s Repeal Bill devolution “power grab” claim is Half True	July 21, 2017	None
59	FFS explains: how does EU trade work?	None	https://theferret.scot/explainer-european-union-trade-uk-brexit/	None	Fact check 	None	None	None	FFS explains: how does EU trade work?	July 19, 2017	None
60	"So that's trade deals with both the US & Oz in the bag. Remoaners must be hating this."	 FFS!	https://theferret.scot/fact-check-brexit-trade-deals-us-australia/	None	Fact check 	Lord Digby Jones, 11 July	None	None	Brexit trade deals with the US and Australia are not ‘in the bag’	July 16, 2017	None
61	The Common Fisheries Policy has “devastated the fishing industry, especially here in North-East Scotland".	 Mostly False	https://theferret.scot/common-fisheries-policy-north-east-fishing-industry/	None	Fact check 	Michael Gove MP, June 23	None	None	Common Fisheries Policy has not ‘devastated’ North-East fishing industry	July 9, 2017	None
62	Did Ruth Davidson break Army rules by wearing military uniform?	 False	https://theferret.scot/ruth-davidson-army-rules-military-uniform/	None	Fact check 	None	None	None	Did Ruth Davidson break Army rules by wearing military uniform?	July 2, 2017	None
63	"The grubby Tory-DUP deal short-changes Scotland by an estimated £2.9 billion."	 Half True	https://theferret.scot/scotland-3bn-conservative-dup-deal-barnett/	None	Fact check Politics 	SNP, 26 June	None	None	Has Scotland been ‘short-changed’ by £2.9bn in the Conservative-DUP deal?	June 30, 2017	None
64	Did the SNP vote to ‘cut off puppy dog tails’?	None	https://theferret.scot/snp-vote-cut-puppy-dog-tails/	None	Environment Fact check 	None	None	None	Did the SNP vote to ‘cut off puppy dog tails’?	June 25, 2017	None
65	EU referendum: eight controversial Brexit claims fact-checked	None	https://theferret.scot/brexit-eu-claims-fact-checked/	None	Fact check Politics 	None	None	None	EU referendum: eight controversial Brexit claims fact-checked	June 23, 2017	None
66	“80 per cent of British people voted for parties that have accepted we have to leave the European Union.”	 Half True	https://theferret.scot/80-per-cent-vote-parties-accept-brexit/	None	Fact check Politics 	David Davis MP, Brexit secretary	None	None	Did 80 per cent of British people vote for parties that accept Brexit?	June 18, 2017	None
67	"No deal for Britain is better than a bad deal"	 Mostly False	https://theferret.scot/brexit-eu-deal-britain/	None	Fact check Politics 	Theresa May, Conservative Party leader.	None	None	Is no Brexit deal with the EU better than a bad deal?	June 11, 2017	None
68	FFS live blog: The Scottish leaders’ debate	None	https://theferret.scot/ferret-fact-service-live-blog-scottish-election-leaders-debate/	None	Fact check Politics 	None	None	None	FFS live blog: The Scottish leaders’ debate	June 6, 2017	None
69	Is productivity growing faster in Scotland than the UK?	None	https://theferret.scot/productivity-growing-faster-scotland-uk/	None	Fact check Finance 	None	None	None	Is productivity growing faster in Scotland than the UK?	June 4, 2017	None
70	Under the SNP, teacher numbers have declined by 4,000.	 True	https://theferret.scot/teacher-numbers-declined-snp/	None	Education Fact check 	Scottish Labour leader Kezia Dugdale	None	None	Have teacher numbers declined under the SNP government?	June 2, 2017	None
71	Has the SNP overseen an increase in the education attainment gap?	None	https://theferret.scot/snp-increase-education-attainment-gap/	None	Education Fact check 	None	None	None	Has the SNP overseen an increase in the education attainment gap?	May 28, 2017	None
72	Does Scotland attract only four per cent of the UK’s immigrants?	None	https://theferret.scot/scotland-attracts-four-percent-uk-immigrants/	None	Fact check Politics 	None	None	None	Does Scotland attract only four per cent of the UK’s immigrants?	May 26, 2017	None
73	Did the SNP government end hospital parking charges?	None	https://theferret.scot/snp-government-did-not-fully-end-hospital-parking-charges-in-2008/	None	Fact check Health 	None	None	None	Did the SNP government end hospital parking charges?	May 21, 2017	None
74	Do one in five Scots children leave primary school ‘functionally illiterate’?	None	https://theferret.scot/one-in-five-children-dont-leave-primary-school-functionally-illiterate/	None	Education Fact check Politics 	None	None	None	Do one in five Scots children leave primary school ‘functionally illiterate’?	May 14, 2017	None
75	Does the ‘rape clause’ only require victims to tick a box to receive exemption?	None	https://theferret.scot/rape-victims-dont-just-tick-box-receive-tax-credit-exemption/	None	Fact check 	None	None	None	Does the ‘rape clause’ only require victims to tick a box to receive exemption?	May 5, 2017	None
76	Is the SNP planning to “cut back” bus pass eligibility?	None	https://theferret.scot/snp-planning-cut-bus-pass-eligibility/	None	Fact check 	None	None	None	Is the SNP planning to “cut back” bus pass eligibility?	May 3, 2017	None
77	Has the SNP overseen the biggest in-work poverty increase since devolution?	None	https://theferret.scot/snp-overseen-biggest-work-poverty-increase-since-devolution/	None	Fact check 	None	None	None	Has the SNP overseen the biggest in-work poverty increase since devolution?	April 28, 2017	None
78	Do ‘mature democracies’ deny 16-year-olds the right to vote?	None	https://theferret.scot/countries-deny-sixteen-year-olds-vote/	None	Fact check 	None	None	None	Do ‘mature democracies’ deny 16-year-olds the right to vote?	April 20, 2017	None
79	Does Scotland have the best A&E waiting times in the UK?	None	https://theferret.scot/does-scotland-have-best-emergency-nhs-waiting-times-uk/	None	Fact check 	None	None	None	Does Scotland have the best A&E waiting times in the UK?	April 13, 2017	None
80	Could Scotland hold a second referendum without Westminster’s permission?	None	https://theferret.scot/can-scotland-hold-second-referendum-without-westminsters-permission/	None	Fact check 	None	None	None	Could Scotland hold a second referendum without Westminster’s permission?	April 7, 2017	None
81	Would an independent Scotland have to join a queue for EU membership?	None	https://theferret.scot/independent-scotland-queue-eu-membership/	None	Fact check 	None	None	None	Would an independent Scotland have to join a queue for EU membership?	April 4, 2017	None
