claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
11	 “When other ministers were found to have broken the rules, they had to pay the money back.”	FactsCan Score: True	http://factscan.ca/andrew-scheer-pay-back/	While ministers are not always legally required to pay back costs when they’re found to have contravened conflicts laws, there is an informal precedent for paying back such costs. Even public officials who were not formally found breaking the rules have reimbursed taxpayers, including for some travel costs.	None	Andrew Scheer	None	None	None	2018-03-09	ruary 6, 2018
12	 “I … accepted all the Commissioner’s advice and recommendations.”	FactsCan Score: Withholding Judgement	http://factscan.ca/justin-trudeau-recommendations/	Advice from the Ethics Commissioner to the Prime Minister is confidential, and therefore this claim can’t be verified. Here’s what we do know: Following release of an ethics report on the Prime Minister’s vacation to a private island owned by the Aga Khan, former Ethics Commissioner Mary Dawson privately issued at least one recommendation and publicly issued another, both of which Trudeau said he will follow. The report itself does not include recommendations.	None	Justin Trudeau	None	None	None	2018-03-02	ruary 6, 2018
13	 “Omar Khadr didn’t apologize.”	FactsCan Score: False	http://factscan.ca/conservative-party-omar-khadr-apology/	Omar Khadr apologized to the widow of Christopher Speer, the U.S. soldier killed in Afghanistan in a disputed firefight, at a military commission trial in Guantanamo Bay in 2010. More recently, he apologized to the Speer family for any pain caused by talk of a settlement with the Canadian government. 	None	Conservative Party	None	None	None	2017-07-27	 July 7, 2017
14	 “The payout to Omar Khadr was a choice made by Justin Trudeau.”	FactsCan Score: True	http://factscan.ca/andrew-scheer-omar-khadr-settlement/	The government had a choice to settle Khadr’s lawsuit or fight it in court. However, according to a few experts, going to court might make political sense but not practical sense. Khadr’s lawsuit followed a Supreme Court decision that found Canadian officials participated in keeping him detained in a foreign prison system that violated his human rights.	None	Andrew Scheer	None	None	None	2017-07-26	July 10, 2017
15	 The Canada Child Benefit “has lifted hundreds of thousands of children out of poverty.”	FactsCan Score: Misleading	http://factscan.ca/ginette-petitpas-taylor-ccb/	The number of children lifted out of poverty by the Canada Child Benefit won’t be known until late 2017 or early 2018.	None	Ginette Petitpas Taylor	None	None	None	2017-07-23	June 19, 2017
16	 “We’ve got just as many young girls in our caucus as any.”	FactsCan Score: False	http://factscan.ca/don-plett-diversity/	Women make up a smaller number and share of Conservative senators than other groups in the Senate. The Independent Senators Group has the largest number and share of women.	None	Don Plett	None	None	None	2017-06-18	mber 23, 2016
17	 “Detain, question, and return – it’s that simple.”	FactsCan Score: Misleading	http://factscan.ca/kellie-leitch-detain-question-and-return/	Under Canadian law, it’s not always possible to detain or remove irregular border crossers from Canada. Detention and removal can happen, but with many steps in between. It’s not so simple as “detain, question, and return.”	None	Kellie Leitch	None	None	None	2017-05-30	pril 14, 2017
18	 “The US has a $400-million dairy surplus with Canada.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-dairy-surplus/	The United States sold $376 million more in dairy products to Canada than it purchased in 2016. But a trade surplus isn’t an indicator of more or less open trade. No conclusions can be made about which country is more protectionist using this figure alone. 	None	Justin Trudeau	None	None	None	2017-05-14	pril 20, 2017
19	 The TPP “allows corporations from 11 different countries to sue Canada whenever our government passes a law that hurts their profits.”	FactsCan Score: Misleading	http://factscan.ca/paul-manly-tpp-profits/	The TPP does allow foreign investors to sue Canada, but not for profit loss alone. Companies must show that Canada breached one of its treaty commitments, which resulted in lost profit.	None	Paul Manly	None	None	None	2017-05-10	None
20	 “Canada spends $12 billion a year on oil from Saudi Arabia.”	FactsCan Score: False	http://factscan.ca/kevin-oleary-saudi-oil/	Canada spends on average $2.2 billion a year on Saudi oil, according to Statistics Canada.	None	Kevin O’Leary	None	None	None	2017-04-27	uary 18, 2017
21	 Canada’s emissions target is “incompatible with the Paris Agreement”	FactsCan Score: Misleading	http://factscan.ca/elizabeth-may-incompatible-target/	Canada’s target is allowed by the terms of the agreement. But to meet the agreement’s goal of limiting global temperature rise to 2 degrees Celsius or less, Canada and all countries combined need higher targets.	None	Elizabeth May	None	None	None	2017-04-02	mber 19, 2016
22	 “Taxes were lowered for middle-class Canadians.”	FactsCan Score: Misleading	http://factscan.ca/bill-morneau-middle-class-canadians/	The Liberal government and key departments refuse to clearly define who’s in the “middle class,” so can’t claim to benefit them.	None	Bill Morneau	None	None	None	2017-01-18	mber 14, 2016
23	 The national security watchdog committee can go “wherever the evidence takes them.”	FactsCan Score: Misleading	http://factscan.ca/ralph-goodale-wherever-the-evidence-takes-them/	The new committee can track evidence across different departments and agencies. But there are limits on the type of information the committee can access.	None	Ralph Goodale	None	None	None	2016-11-07	tober 3, 2016
24	 Tom Mulcair “changed his mind, and he wants us to use our majority to ram through electoral change.”	FactsCan Score: False	http://factscan.ca/justin-trudeau-tom-mulcair-changed-his-mind/	Mulcair has been consistent that all parties should be involved in introducing a new voting system.  	None	Justin Trudeau	None	None	None	2016-10-27	ober 19, 2016
25	 Australian voters have “ballots the size of dorm-room posters.”	FactsCan Score: True	http://factscan.ca/rona-ambrose-dorm-room-poster-ballots/	Many Australians voted with a ballot measuring over one metre in length to elect senators during the July 2016 election. Ballots for the House of Representatives (equivalent to Canada’s House of Commons), were closer to the size of a leaflet, or roughly the same as Canadian ballots. 	None	Rona Ambrose	None	None	None	2016-10-14	mber 26, 2016
26	 HFCs (hydrofluorocarbons) “are tens of thousands of times more polluting than carbon dioxide.”	FactsCan Score: Misleading	http://factscan.ca/catherine-mckenna-hfcs/	Not all hydrofluorocarbons (HFCs) are created equal. Some are more harmful than others. On average, HFCs are thousands of times worse for global warming than carbon dioxide. Not “tens of thousands” as McKenna claimed.	None	Catherine McKenna	None	None	None	2016-10-03	June 26, 2016
27	 Young women “account for a shocking 74 per cent of all new HIV infections among adolescents in Africa.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-young-women-hiv-infections/	Data from UNAIDS and UNICEF shows that young girls aged 10 to 19 in sub-Saharan Africa are significantly more vulnerable to HIV infection than their male peers due to a variety of economic and gender-related factors.	None	Justin Trudeau	None	None	None	2016-09-10	gust 25, 2016
28	 “We know that people are going to spend [child benefit income] on healthier groceries, on school supplies, on summer camp for kids.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-child-benefit-spending/	Research on how Canadians spend child tax benefits suggests the money goes to things that enhance children’s wellbeing like food, education, and recreation. 	None	Justin Trudeau	None	None	None	2016-08-12	July 20, 2016
29	 Barack Obama’s reference to Canada doing its “full share” not a call to increase defence spending	FactsCan Score: False	http://factscan.ca/harjit-sajjan-nato-full-share/	Harjit Sajjan suggested that Barack Obama’s recent comment on Canada contributing its “full share” to NATO did not refer to a NATO guideline on overall defence spending. But the Defence Minister’s interpretation is not very persuasive, and similar comments made elsewhere by Obama clearly reference the spending target. 	None	Harjit Sajjan	None	None	None	2016-07-14	 July 9, 2016
30	 The Supreme Court decision on assisted dying talks 17 times about “end-of-life”	FactsCan Score: Misleading	http://factscan.ca/jane-philpott-assisted-dying-decision/	Yes, “end-of-life” appears 17 times in the court decision that struck down the ban on physician-assisted dying. But that doesn’t support the government’s position that assisted dying be only for those near death. It appears in an array of different contexts, some relevant, some not.	None	Jane Philpott	None	None	None	2016-06-20	June 16, 2016
31	 “In this country, we have zero economic growth.”	FactsCan Score: Misleading	http://factscan.ca/kevin-oleary-zero-economic-growth/	Growth was sluggish into 2016, but only below zero in monthly data. Looking at the longer-term picture – measured quarterly and annually – Canada’s growth is above zero.	None	Kevin O’Leary	None	None	None	2016-06-13	 May 27, 2016
32	 The Liberals would be “the first government of a major democracy to change the electoral system without a direct popular mandate expressed in a referendum.”	FactsCan Score: False	http://factscan.ca/jason-kenney-electoral-reform-without-a-referendum/	Several other democratic countries have changed their electoral systems without a referendum, including Japan, Australia and France.  	None	Jason Kenney	None	None	None	2016-05-22	 May 12, 2016
33	 “Trudeau showed up to Washington with … celebrities, his children’s nannies, and his in-laws.”	FactsCan Score: Misleading	http://factscan.ca/cpc-washington-vacation/	Yes the trip included family, and a sizeable and high-profile entourage of government ministers too. 	None	Conservative Party	None	None	None	2016-05-17	None
34	 “Canada-US relations were so bad in recent years … the old softwood lumber agreement expired.”	FactsCan Score: False	http://factscan.ca/justin-trudeau-softwood-lumber-agreement-expired/	The relationship between former Prime Minister Stephen Harper and President Barack Obama may be partly behind the expired softwood lumber deal. But according to experts, several other factors are more  likely responsible, such as complexity, lack of incentives on the US side, and the distraction of other mega free trade deals like TPP.	None	Justin Trudeau	None	None	None	2016-04-27	March 9, 2016
35	 “What quantum states allow for is much more complex information to be encoded into a single bit.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-quantum-computing/	A few physicists agree Trudeau’s quantum computing 101 is accurate. 	None	Justin Trudeau	None	None	None	2016-04-20	pril 15, 2016
36	 “We’ve got the lowest interest rates in history.”	FactsCan Score: True	http://factscan.ca/bill-morneau-lowest-interest-rates-in-history/	It’s true we’ve got the lowest interest rates – or cost of government borrowing, measured by bond yields – in a long time.	None	Bill Morneau	None	None	None	2016-04-08	arch 26, 2016
37	 “Our allies have … been clear that Canada should leave our CF-18s in the fight” against Islamic State	FactsCan Score: Misleading	http://factscan.ca/rona-ambrose-our-allies-have-been-clear/	The Kurdish government has been critical of Canada’s decision to withdraw its fighter jets. But other major allies in the fight have been agreeable (if vague) about the change, and at least one ally, the United States, has approved.	None	Rona Ambrose	None	None	None	2016-02-25	uary 27, 2016
38	 “We learned with the tragic death of Sgt. Andrew Doiron that [Canadian troops] were indeed on the front line” in Iraq	FactsCan Score: False	http://factscan.ca/tom-mulcair-canadian-troops-front-line-in-iraq/	The death of a Canadian soldier in Iraq was not the first evidence of troops operating at the front lines. That information was already public. 	None	Tom Mulcair	None	None	None	2016-02-18	uary 13, 2016
39	 In Saudi Arabia, “what’s changed … is these beheadings, and particularly of a religious cleric.”	FactsCan Score: Misleading	http://factscan.ca/rona-ambrose-saudi-arabia-whats-changed/	While some facts about the January executions of 47 people are different, like the number of deaths and the profile of one person killed, experts say this is not new policy or a new trend, and not an event that came without warning.	None	Rona Ambrose	None	None	None	2016-01-28	uary 16, 2016
40	 “For the first time in our country’s history, we are making these letters public.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-letters-public/	Releasing mandate letters is not unprecedented in Canadian politics. Provincial governments have done it before. But it is a first for the feds, so in that context, Trudeau’s statement is true. 	None	Justin Trudeau	None	None	None	2015-12-25	mber 13, 2015
41	 “There’s nothing in this plan about private sector employment, about job creation.”	FactsCan Score: False	http://factscan.ca/rona-ambrose-private-sector-employment/	The topic of job creation – presumably in the private sector – does make an appearance. 	None	Rona Ambrose	None	None	None	2015-12-22	ember 4, 2015
42	 “The atmosphere doesn’t care where emissions get emitted.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-the-atmosphere-doesnt-care/	It’s true. The atmosphere is pretty indifferent about the location of emissions. Almost identical amounts of carbon measured in different, remote parts of the world confirm this. 	None	Justin Trudeau	None	None	None	2015-12-08	mber 30, 2015
43	 “We will have reached the number 25,000 and thereby kept our promise.”	FactsCan Score: False	http://factscan.ca/john-mccallum-kept-our-promise/	The Liberals originally promised 25,000 government-sponsored refugees by the end of 2015. The new commitment is a total of 25,000 government-sponsored refugees by the end 2016, which substantially alters the promise.	None	John McCallum	None	None	None	2015-12-03	mber 24, 2015
44	 Photo caption “Justin Trudeau meets with Secretary-General of the United Nations Ban Ki-moon.”	FactsCan Score: False	http://factscan.ca/prime-ministers-office-photo-caption/	That’s not Ban Ki-moon, it’s Jim Kim of the World Bank.	None	Prime Minister’s Office	None	None	None	2015-11-17	mber 15, 2015
45	 “We made a clear commitment in the campaign to stop the bombing mission [in Iraq] by Canadian jets.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-clear-commitment-to-stop-the-bombing/	Ending Canada’s combat mission in Iraq, and specifically ending its contribution to bombing, were part of the Liberal Party platform that led to their election on October 19. 	None	Justin Trudeau	None	None	None	2015-11-17	n October 19.
46	 “Harper reportedly held just three press conferences in the theatre.”	FactsCan Score: False	http://factscan.ca/huffington-post-three-press-conferences/	Stephen Harper used the National Press Theatre seven times between 2006 and 2009, not three, as reported by the Huffington Post.	None	The Huffington Post Canada	None	None	None	2015-10-26	None
47	 “Everybody has some sort of ID to show who they are.”	FactsCan Score: Misleading	http://factscan.ca/pierre-poilievre-everybody-has-id/	By default of being born in Canada or immigrating, and accessing a range of basic services, it is true that we’ve all very likely been issued ID at some point, but it’s simplistic to assume everyone still has ID. And in the context of voting, Poilievre’s statement is misleading. In order to vote, people need to prove both who they are and where they live.	None	Pierre Poilievre	None	None	None	2015-10-19	July 17, 2015
48	 “This Prime Minister has the worst rate of export growth of any prime minister since World War II.”	FactsCan Score: Misleading	http://factscan.ca/justin-trudeau-worst-rate-of-export-growth/	It is true Stephen Harper’s government saw the lowest average annual growth in exports since 1946. But this is not the same thing as finding he is at fault for that record. A few experts argue he is not.	None	Justin Trudeau	None	None	None	2015-10-19	mber 28, 2015
49	 “Stephen Harper is the only prime minister in Canadian history who, when asked about the recession during his mandate, gets to say, ‘Which one?’”	FactsCan Score: False	http://factscan.ca/tom-mulcair-which-recession/	Harper is not the first prime minister to govern over a period with two recessions. Several others did too. Since 1926, there were more prime ministers who held power for over five years who saw at least two recessions than those who did not. 	None	Tom Mulcair	None	None	None	2015-10-18	ugust 6, 2015
50	 “This is the first government in Canadian history that, faced with a recession, did not cut our immigration.”	FactsCan Score: False	http://factscan.ca/stephen-harper-recession-immigration/	This is not the first government in Canadian history to keep immigration uncut during a recession. During the 1990-1991 recession in Canada, the Mulroney government increased the annual immigration level.	None	Stephen Harper	None	None	None	2015-10-14	mber 17, 2015
51	 “The only person on that stage who’s never held a private sector job is Stephen Harper.”	FactsCan Score: False	http://factscan.ca/elizabeth-may-private-sector-job/	It’s false that Harper never worked a private sector job. After dropping out of the University of Toronto, he took a job with Imperial Oil in the company’s Edmonton office in 1978, leaving in 1981 for a second go at university.	None	Elizabeth May	None	None	None	2015-10-14	mber 17, 2015
52	 On voting for Quebec sovereignty, Tom Mulcair carries “two different discussions at the same time.”	FactsCan Score: False	http://factscan.ca/justin-trudeau-two-different-discussions/	Mulcair did not say different things in English and French on Quebec sovereignty as Trudeau alleged. In the appearances in question, Mulcair’s position on vote count rules was consistent. 	None	Justin Trudeau	None	None	None	2015-10-08	mber 28, 2015
53	 “The past ten years … [was] a period of unprecedented economic instability.”	FactsCan Score: True	http://factscan.ca/stephen-harper-unprecedented-economic-instability/	If we ignore the major (and greater) instability of the Great Depression and look at the intervening years only, the claim is accurate. Although the 2008-2009 recession did not affect Canada as much as the recession in 1981-1982, it caused an upheaval in the global economy from which countries are still recovering at different rates, with an ongoing impact on Canada. 	None	Stephen Harper	None	None	None	2015-10-07	ugust 6, 2015
54	 “We have not taken away health care from immigrants and refugees. On the contrary, the only time we’ve removed it is if we had clearly bogus refugees who have been refused and turned down.”	FactsCan Score: False	http://factscan.ca/stephen-harper-health-care-from-immigrants-and-refugees/	In 2012, the Conservatives introduced health care changes that represented a cut in coverage for refugee groups beyond just rejected refugee claimants. The cuts affected ordinary claimants – people whose refugee status is, by definition, to be determined. The cuts also affected privately sponsored refugees. 	None	Stephen Harper	None	None	None	2015-10-04	mber 17, 2015
55	 “The oil sands are about two per cent of GDP.”	FactsCan Score: True	http://factscan.ca/elizabeth-may-oil-sands-two-per-cent-of-gdp/	It is true the oil sands contribute a direct two per cent to Canada’s GDP, a figure that comes from Statistics Canada. This figure does not include any indirect contributions of the oil sands to related sectors, like construction and finance. By one estimate, the GDP share could rise to six or seven per cent by including indirect contributions in jobs and investment in related sectors.	None	Elizabeth May	None	None	None	2015-10-01	ugust 6, 2015
56	 “Family reunification … [has] been completely shut down under Mr. Harper’s Conservatives.”	FactsCan Score: False	http://factscan.ca/tom-mulcair-family-reunification/	While changes to Canada’s family immigration stream may make it harder for certain family groups to immigrate to Canada, the stream has not completely shut down (in 2014, 66,659 people got permanent residence through the family stream). Nor have overall levels of family immigration significantly changed under the Harper government. 	None	Tom Mulcair	None	None	None	2015-09-24	mber 17, 2015
57	 Canada’s corporate tax rate is “way below that of our close trading partners.”	FactsCan Score: False	http://factscan.ca/tom-mulcair-canadas-corporate-tax-rate-trading-partners/	Canada’s combined federal and provincial corporate tax rate of 26.3 per cent is just below the middle of the pack among close trading partners. The corporate tax rate range for Canada’s top ten import and export trading partners is from a low of 16.5 per cent (Hong Kong) to a high of 39 per cent (United States).	None	Tom Mulcair	None	None	None	2015-09-24	mber 17, 2015
58	 “We have seen since the great global financial crisis, Canada has the strongest economic growth, the strongest job creation record and the strongest income growth for the middle class among any of the major developed economies.”	FactsCan Score: True	http://factscan.ca/stephen-harper-strongest-economic-growth-job-creation-income-growth/	Between the second quarter of 2009, the trough of the financial crisis, and the first quarter of 2015, it is true that Canada outperformed its peers in the G7 in economic growth and in the number of jobs created. Due to a lack of comparative data on median household incomes across the G7 over the same period, we are withholding judgment on Harper’s claim that Canada has also led the G7 in middle class income growth.	None	Stephen Harper	None	None	None	2015-09-17	ugust 6, 2015
59	 “I’m the only Canadian minister who’s been in Syria in four decades.”	FactsCan Score: False	http://factscan.ca/jason-kenney-only-canadian-minister-in-syria-in-four-decades/	Kenney was not the only minister to visit Syria in the last 40 years. Several others did too. Kenney’s office later modified the statement to “the only immigration minister,” which appears to be true. 	None	Jason Kenney	None	None	None	2015-09-13	mber 12, 2015
60	 “We take one in ten resettled refugees annually.”	FactsCan Score: True	http://factscan.ca/chris-alexander-one-in-ten-resettled-refugees/	One in ten refugees who go through formal resettlement programs arrived in Canada in 2014. Alexander’s claim is true only for this subset of refugees. People who were resettled last year accounted for less than one per cent of all refugees (0.54 per cent, to be more precise).	None	Chris Alexander	None	None	None	2015-09-09	ember 2, 2015
61	 “Sexual violence and exploitation of children unfortunately is on the rise.”	FactsCan Score: True	http://factscan.ca/peter-mackay-sexual-violence-on-the-rise/	Incidence of reported sexual violence and exploitation of children is on the rise. Not all forms of this crime are rising – some are in fact falling – but on the whole, the trend line is up. Statistics Canada notes the number of police-reported sexual violations against children marked “one of the few categories of violent violations to increase from the previous year.” Police-reported is a key term here, since a spike in reporting doesn’t always mean a spike in actual crime. 	None	Peter MacKay	None	None	None	2015-09-02	June 20, 2015
62	 “Canada went from 2.5 million protected lakes and rivers, down to just 159 under the Conservatives.”	FactsCan Score: Misleading	http://factscan.ca/ndp-2-5-million-protected-lakes-and-rivers/	There are now 159 lakes and rivers, plus 3 oceans, in Canada that are considered protected in the Navigation Protection Act (NPA). That is down from an estimated 2.5 million. However, protection here refers to keeping a water body useable for commerce or travel. While conditions for federal environmental oversight have also changed, they don’t have much to do with the NPA and the number 159. 	None	NDP	None	None	None	2015-09-01	bpage in 2014
63	 Justin Trudeau and Tom Mulcair “threaten to take this [TFSA] option away from Canadians.”	FactsCan Score: Misleading	http://factscan.ca/conservative-party-trudeau-and-mulcair-threaten-tfsas/	The Conservative Party’s claim that TFSAs are under threat by the NDP and Liberal Party is ambiguously worded. While it is true that both parties pledged to roll back recent increase to contribution limits, they have also committed to keeping the program in place. The vague language used by the Conservatives could easily give the impression their opponents would scrap the whole TFSA. 	None	Conservative Party	None	None	None	2015-08-28	None
64	 “We’re proud to be the only party making life easier for 100% of families with children.”	FactsCan Score: False	http://factscan.ca/dustin-van-vugt-only-party-100-per-cent-of-families-with-children/	While the Conservative Party’s newly expanded Universal Child Care Benefit does appear to benefit 100 per cent of families with children, the NDP would keep the program if elected. The Conservatives’ claim to be the “only party” to benefit everyone is false. 	None	Dustin van Vugt	None	None	None	2015-08-24	 July 1, 2015
65	 “Mr. Harper promised solemnly to Canadians that he would never name an appointed senator. He has gone on to appoint … them.”	FactsCan Score: True	http://factscan.ca/tom-mulcair-appointed-senator/	Stephen Harper promised to only appoint people to the Senate who were first elected. He broke the promise by repeatedly appointing unelected senators. 	None	Tom Mulcair	None	None	None	2015-08-22	ugust 6, 2015
66	 “Back in 2008, Mr. Harper was misleading. He said that we were not in a recession and in fact it turned out we were in the worst recession since the 1920s.”	FactsCan Score: Misleading	http://factscan.ca/tom-mulcair-mr-harper-was-misleading/	Stephen Harper said Canada was not in recession as late as October 2008, but changed his outlook by the end of November 2008. The start date of the 2008 global recession in Canada is pegged at sometime between October 2008 and March 2009. Depending on the analysis, the denial came just before or right at the start of the recession.	None	Tom Mulcair	None	None	None	2015-08-19	ugust 6, 2015
67	 “Canadians are already footing the bill for Harper’s early election call – as much as a billion dollars.”	FactsCan Score: Misleading	http://factscan.ca/ndp-a-billion-dollars/	While a longer than expected campaign period of 78 days will come with a larger than predicted price tag, it is unlikely that the total cost of the election will approach $1 billion. The NDP counted all costs as variable, instead of both variable and fixed, to arrive at that figure. As for a more logically correct estimate, Elections Canada is still working it out.	None	NDP	None	None	None	2015-08-14	ugust 2, 2015
68	 “On July 20 the biggest single benefit in Cdn history will be distributed to families across Cda.”	FactsCan Score: False	http://factscan.ca/stephen-harper-biggest-single-benefit/	The UCCB money totalling $3 billion delivered in July is not the biggest individual payment, total payment, or even same-day payment in the history of Canadian benefits.	None	Stephen Harper	None	None	None	2015-08-07	July 14, 2015
69	 “Over the past 30 years, median after-tax family incomes in Canada, those of the middle class, have only increased by 15 per cent.”	FactsCan Score: True	http://factscan.ca/justin-trudeau-median-after-tax-family-incomes/	It is true that in three decades, from 1980 to 2011, incomes rose by 15 per cent. But the aggregate 30-year period misses other parts of the income growth story, including a higher-growth period starting in the late 1990s. 	None	Justin Trudeau	None	None	None	2015-08-05	pril 23, 2015
70	 In early 2015, Canada’s “economy is not performing well compared to the rest of the world.”	FactsCan Score: True	http://factscan.ca/chrystia-freeland-canadas-economy/	Canada’s economic performance, considered in terms of GDP growth in the first quarter of 2015, does not measure well compared to the economies of the United States, United Kingdom, Germany, Australia, the G7, and the G20 in the same period.	None	Chrystia Freeland	None	None	None	2015-07-28	 July 3, 2015
71	 We have “a few dozen soldiers there” in the fight against Islamic State	FactsCan Score: Misleading	http://factscan.ca/tom-mulcair-a-few-dozen-soldiers/	There are roughly 69 Canadian personnel deployed in Iraq. That could fit within a common understanding of “a few dozen.” But counting those posted in both Kuwait and Iraq as part of the same mission, the number climbs to 669.	None	Tom Mulcair	None	None	None	2015-07-21	July 15, 2015
72	 “This [Mediterranean] migration is not related to political problems in Libya.”	FactsCan Score: False	http://factscan.ca/jason-kenney-mediterranean-migration/	The political situation in Libya is not solely responsible for the migration crisis, but it is related. Libya’s porous borders, instability and poor economy have played a role in the flow of migrants.	None	Jason Kenney	None	None	None	2015-07-18	pril 29, 2015
73	 “The Conservatives’ decision to raise the eligibility age for old age security and the guaranteed income supplement to 67 … will cost our most vulnerable seniors $32,000.”	FactsCan Score: True	http://factscan.ca/dominic-leblanc-old-age-security/	At the current maximum payout rates, two lost years of OAS and GIS could cost roughly $32,000.	None	Dominic LeBlanc	None	None	None	2015-07-15	 May 26, 2015
74	 “The Conservatives’ recent budget made no mention of climate change.”	FactsCan Score: Misleading	http://factscan.ca/tom-mulcair-budget-made-no-mention-of-climate-change/	It is true the budget does not contain the term “climate change,” but it is misleading to claim that the budget ignores the subject entirely. There is a close reference, plus funding for projects to reduce GHG emissions.	None	Tom Mulcair	None	None	None	2015-07-14	n May 6, 2015
