claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
16	EU referendum reality check  Will Brexit mean a Brit expat exodus?	None	https://www.theguardian.com/politics/reality-check/2016/mar/29/will-brexit-mean-a-brit-expat-exodus	None	['EU referendum reality check', 'Media']	None	Pamela Duncan	None	EU referendum reality check  Will Brexit mean a Brit expat exodus?	29 March 2016	None
17	Fact-checking presidential candidates' claims about Muslims after Brussels	None	https://www.theguardian.com/news/reality-check/2016/mar/24/trump-cruz-clinton-muslim-comments-fact-check	None	['US elections 2016']	None	Mona Chalabi	None	Fact-checking presidential candidates' claims about Muslims after Brussels	24 March 2016	None
18	Is there a cover-up over UK migration figures?	These factors tend to make the Nino figures highly unreliable as measures of migration flows. However, Portes has a point when he says there needs to be more light shone on the discrepancy. In particular, publishing data on the number of “active” national insurance numbers would increase trust in their accuracy. But until that happens they can’t simply be substituted for the official migration figures by newspapers that don’t like the fact they are going in what they consider to be the wrong direction. 	https://www.theguardian.com/uk-news/reality-check/2016/feb/26/cover-up-uk-migration-figures-reality-check	None	['Immigration and asylum']	None	Alan Travis	None	Is there a cover-up over UK migration figures?	26 February 2016	None
19	Who's right on the legal status of the EU deal, Cameron or Gove?	None	https://www.theguardian.com/politics/reality-check/2016/feb/24/david-cameron-eu-deal-legally-binding-michael-gove-analysis-joshua-rozenberg	None	['Brexit']	None	Joshua Rozenberg	None	Who's right on the legal status of the EU deal, Cameron or Gove?	24 February 2016	None
20	Will there be migrant camps in Kent if Britain leaves the EU?	None	https://www.theguardian.com/politics/reality-check/2016/feb/08/jungle-will-there-be-kent-migrant-camps-if-britain-leaves-eu	None	['Brexit']	None	Alan Travis	None	Will there be migrant camps in Kent if Britain leaves the EU?	8 February 2016	None
21	Is Donald Trump right that more British Muslims fight for Isis than the UK army?	None	https://www.theguardian.com/news/reality-check/2015/dec/11/donald-trump-needs-check-facts-british-muslims-isis	None	['Donald Trump']	None	Jessica Elgot	None	Is Donald Trump right that more British Muslims fight for Isis than the UK army?	11 December 2015	None
22	Does the Sun's claim about UK Muslims' sympathy for jihadis stack up?	None	https://www.theguardian.com/media/reality-check/2015/nov/23/does-the-suns-claim-about-uk-muslims-sympathy-for-jihadis-stack-up	None	['The Sun']	None	Pamela Duncan	None	Does the Sun's claim about UK Muslims' sympathy for jihadis stack up?	23 November 2015	None
23	Is Jeremy Hunt really backing down in the junior doctors row?	None	https://www.theguardian.com/society/2015/oct/08/is-jeremy-hunt-really-backing-down-junior-doctors-row	None	['Doctors']	None	Denis Campbell	None	Is Jeremy Hunt really backing down in the junior doctors row?	8 October 2015	None
24	Cameron on Corbyn: were the PM's attacks on Labour's leader justified?	None	https://www.theguardian.com/politics/2015/oct/07/david-cameron-attacks-jeremy-corbyn-conservative-conference	None	['David Cameron']	None	Jessica Elgot	None	Cameron on Corbyn: were the PM's attacks on Labour's leader justified?	7 October 2015	None
25	How hard does China work?	None	https://www.theguardian.com/world/2015/oct/06/how-hard-does-china-work	None	['China']	None	Tom Phillips	None	How hard does China work?	6 October 2015	None
26	Is George Osborne correct to say workers will be £2,000 a year better off?	None	https://www.theguardian.com/politics/2015/oct/05/george-osborne-workers-2000-year-better-off	None	['George Osborne']	None	Larry Elliott	None	Is George Osborne correct to say workers will be £2,000 a year better off?	5 October 2015	None
27	Three problems with the Daily Mail’s story about Syrian refugees	None	https://www.theguardian.com/uk-news/reality-check/2015/sep/19/daily-mail-syrian-refugees-story-three-problems	None	['Immigration and asylum']	None	Patrick Kingsley	None	Three problems with the Daily Mail’s story about Syrian refugees	19 September 2015	None
28	Are there really 8 million foreigners in Britain?	None	https://www.theguardian.com/media/reality-check/2015/aug/26/daily-telegraph-8-million-foreigners-britain	None	['Daily Telegraph']	None	Alberto Nardelli	None	Are there really 8 million foreigners in Britain?	26 August 2015	None
29	Are foreigners really gaming the NHS to pay for their medical treatment abroad?	None	https://www.theguardian.com/society/reality-check/2015/aug/11/are-foreigners-gaming-nhs-pay-medical-treatment-abroad-ehic	None	['NHS']	None	Alberto Nardelli	None	Are foreigners really gaming the NHS to pay for their medical treatment abroad?	11 August 2015	None
30	Would strikes have gone ahead after Tory crackdown, as minister claims?	None	https://www.theguardian.com/news/reality-check/2015/jul/15/strikes-tory-crackdown-minister-claim	None	['Trade unions']	None	Matthew Weaver	None	Would strikes have gone ahead after Tory crackdown, as minister claims?	15 July 2015	None
31	Greece crisis: what are the effects of sleep deprivation on decision-making?	None	https://www.theguardian.com/news/reality-check/2015/jul/13/greece-crisis-what-are-the-effects-of-sleep-deprivation-on-decision-making	None	['European Union']	None	Matthew Weaver	None	Greece crisis: what are the effects of sleep deprivation on decision-making?	13 July 2015	None
32	Downward mobility  Fact-checking Jeb Bush: If Americans work more hours, economy will grow	None	https://www.theguardian.com/us-news/reality-check/2015/jul/09/jeb-bush-work-longer-hours-economy	None	['Downward mobility', 'Jeb Bush']	None	Jana Kasperkevic	None	Downward mobility  Fact-checking Jeb Bush: If Americans work more hours, economy will grow	9 July 2015	None
33	Is Britain's debt really like Greece's?	None	https://www.theguardian.com/news/reality-check/2015/jul/08/is-britains-debt-really-like-greeces	None	['Budget 2015 (July)']	None	Phillip Inman	None	Is Britain's debt really like Greece's?	8 July 2015	None
34	Fact-checking Donald Trump's recent claims, from Mexico to San Francisco	None	https://www.theguardian.com/us-news/reality-check/2015/jul/07/fact-checking-donald-trump	None	['Donald Trump']	None	Amanda Holpuch	None	Fact-checking Donald Trump's recent claims, from Mexico to San Francisco	7 July 2015	None
35	Troubled families scheme outcomes: miraculous success or pure fiction?	None	https://www.theguardian.com/politics/2015/jun/22/troubled-families-scheme-outcomes-miraculous-success-or-pure-fiction	None	['Welfare']	None	Patrick Butler	None	Troubled families scheme outcomes: miraculous success or pure fiction?	22 June 2015	None
36	Does the UK really have 7% of the global welfare spend?	None	https://www.theguardian.com/news/reality-check/2015/jun/17/reality-check-uk-global-welfare-spend-george-osborne	None	['George Osborne']	None	Alberto Nardelli	None	Does the UK really have 7% of the global welfare spend?	17 June 2015	None
37	Are the naked backpackers being charged with causing an earthquake?	None	https://www.theguardian.com/news/reality-check/2015/jun/11/are-naked-backpackers-charged-with-causing-earthquake	None	['Malaysia']	None	Jessica Elgot	None	Are the naked backpackers being charged with causing an earthquake?	11 June 2015	None
38	Is NHS being overcharged by agencies – or are staff shortages the real issue?	None	https://www.theguardian.com/society/reality-check/2015/jun/03/is-nhs-being-overcharged-by-staff-agencies	None	['NHS']	None	Jamie Grierson	None	Is NHS being overcharged by agencies – or are staff shortages the real issue?	3 June 2015	None
39	Will we really need a second general election before Christmas?	None	https://www.theguardian.com/news/reality-check/2015/may/05/will-we-really-need-a-second-general-election-before-christmas	None	['General election 2015']	None	Andrew Sparrow	None	Will we really need a second general election before Christmas?	5 May 2015	None
40	General election 2015: can the Tory five-year tax lock work?	None	https://www.theguardian.com/politics/reality-check/2015/apr/29/general-election-2015-can-the-tory-five-year-tax-lock-work	None	['General election 2015']	None	Jamie Grierson	None	General election 2015: can the Tory five-year tax lock work?	29 April 2015	None
41	Speed read  Factcheck: Tory manifesto claims on schools don’t add up	None	https://www.theguardian.com/education/2015/apr/28/tory-manifesto-schools-dont-add-up	None	['Speed read', 'General election 2015']	None	Warwick Mansell	None	Speed read  Factcheck: Tory manifesto claims on schools don’t add up	28 April 2015	None
42	Will the SNP run Britain under a minority Labour government?	None	https://www.theguardian.com/politics/reality-check/2015/apr/27/will-snp-run-britain-under-minority-labour-government	None	['General election 2015']	None	Alan Travis	None	Will the SNP run Britain under a minority Labour government?	27 April 2015	None
43	Labour's rent control plans explained	None	https://www.theguardian.com/politics/reality-check/2015/apr/26/labour-rent-control-plans-explained-ed-miliband	None	['General election 2015']	None	Rowena Mason	None	Labour's rent control plans explained	26 April 2015	None
44	Are UK failures in Libya to blame for Mediterranean migrant crisis?	None	https://www.theguardian.com/world/reality-check/2015/apr/24/are-uk-failures-in-libya-to-blame-for-mediterranean-migrant-crisis	None	['Libya']	None	Ian Black	None	Are UK failures in Libya to blame for Mediterranean migrant crisis?	24 April 2015	None
45	Do the SNP's manifesto sums add up?	None	https://www.theguardian.com/politics/reality-check/2015/apr/20/snp-sums-add-up-manifesto-austerity-spending	None	['General election 2015']	None	Larry Elliott	None	Do the SNP's manifesto sums add up?	20 April 2015	None
46	Is David Cameron telling the truth about not being invited to the TV debate?	None	https://www.theguardian.com/politics/reality-check/2015/apr/17/is-david-cameron-telling-truth-invited-tv-debate	None	['General election 2015']	None	Rowena Mason	None	Is David Cameron telling the truth about not being invited to the TV debate?	17 April 2015	None
47	Could Nick Clegg be deputy prime minister again?	None	https://www.theguardian.com/politics/reality-check/2015/apr/15/could-nick-clegg-be-deputy-prime-minister-again	None	['General election 2015']	None	Alberto Nardelli	None	Could Nick Clegg be deputy prime minister again?	15 April 2015	None
48	What difference does Labour’s 'budget responsibility lock' make?	None	https://www.theguardian.com/news/reality-check/2015/apr/13/what-difference-does-labours-budget-responsibility-lock-make	None	['General election 2015']	None	Heather Stewart	None	What difference does Labour’s 'budget responsibility lock' make?	13 April 2015	None
49	Is there a black hole in Scotland’s public finances?	None	https://www.theguardian.com/politics/reality-check/2015/apr/09/is-there-a-black-hole-scotland-public-finances	None	['General election 2015']	None	Heather Stewart	None	Is there a black hole in Scotland’s public finances?	9 April 2015	None
50	How much money would ending non-dom tax status raise for Britain?	None	https://www.theguardian.com/news/reality-check/2015/apr/08/how-much-would-ending-non-dom-tax-status-raise-britain	None	['General election 2015']	None	Heather Stewart	None	How much money would ending non-dom tax status raise for Britain?	8 April 2015	None
51	Did the last Labour governments really hike taxes by £1,895 a year?	None	https://www.theguardian.com/business/economics-blog/2015/apr/07/did-the-last-labour-governments-really-hike-taxes-by-1895-a-year	None	['General election 2015']	None	Julia Kollewe	None	Did the last Labour governments really hike taxes by £1,895 a year?	7 April 2015	None
52	Do foreigners come to the UK to get HIV treatment?	None	https://www.theguardian.com/politics/reality-check/2015/apr/03/do-foreigners-come-to-uk-to-get-hiv-treatment	None	['General election 2015']	None	Patrick Butler	None	Do foreigners come to the UK to get HIV treatment?	3 April 2015	None
53	Is the UK really the world's fastest growing 'major' economy?	None	https://www.theguardian.com/news/reality-check/2015/apr/01/clarify-uk-not-worlds-fastest-growing-major-economy	None	['General election 2015']	None	George Arnett	None	Is the UK really the world's fastest growing 'major' economy?	1 April 2015	None
54	Which election 'truths' should we be mythbusting?	None	https://www.theguardian.com/news/reality-check/2015/mar/31/which-election-truths-should-we-be-mythbusting	None	['General election 2015']	None	Guardian readers	None	Which election 'truths' should we be mythbusting?	31 March 2015	None
55	Election 2015: is it really just a straight choice between Labour and the Tories?	None	https://www.theguardian.com/news/datablog/2015/mar/23/election-2015-is-it-really-just-a-straight-choice-between-labour-and-the-tories	None	['General election 2015']	None	Alberto Nardelli	None	Election 2015: is it really just a straight choice between Labour and the Tories?	23 March 2015	None
56	Reality check: will living standards be higher this year than in 2010?	None	https://www.theguardian.com/politics/reality-check/2015/mar/18/reality-check-will-living-standards-really-be-higher-this-year-than-in-2010	None	['UK news']	None	Julia Kollewe	None	Reality check: will living standards be higher this year than in 2010?	18 March 2015	None
57	Reality check: is weed sending New York City back to 1990s record crime rates?	None	https://www.theguardian.com/news/reality-check/2015/mar/03/bill-bratton-marijuana-new-york-city-violent-crimes	None	['New York']	None	Amanda Holpuch	None	Reality check: is weed sending New York City back to 1990s record crime rates?	3 March 2015	None
58	Reality check: is David Cameron promising schools more cash or less?	None	https://www.theguardian.com/news/reality-check/2015/feb/02/david-cameron-education-speech-schools-budget	None	['Education']	None	Sally Weale	None	Reality check: is David Cameron promising schools more cash or less?	2 February 2015	None
59	Reality check: is this the end for Downton Abbey?	None	https://www.theguardian.com/media/reality-check/2015/jan/29/reality-check-is-this-the-end-for-downton-abbey-itv	None	['ITV channel']	None	Tara Conlan	None	Reality check: is this the end for Downton Abbey?	29 January 2015	None
60	Reality check: has the benefit cap led to a 'rush to the job centre'?	None	https://www.theguardian.com/news/reality-check/2015/jan/27/benefit-cap-stampede-job-centre-david-cameron	None	['Politics']	None	Frances Perraudin	None	Reality check: has the benefit cap led to a 'rush to the job centre'?	27 January 2015	None
61	Who are Britain's 1m-plus missing voters?	None	https://www.theguardian.com/uk-news/2015/jan/16/britains-1m-missing-voters	None	['UK news']	None	Aisha Gani	None	Who are Britain's 1m-plus missing voters?	16 January 2015	None
62	Explainer: why won’t David Cameron commit to a televised leaders’ debate?	None	https://www.theguardian.com/news/reality-check/2015/jan/14/david-cameron-tv-leaders-debate-explainer	None	['David Cameron']	None	Richard Adams	None	Explainer: why won’t David Cameron commit to a televised leaders’ debate?	14 January 2015	None
63	How accurate is the Tory dossier on Labour’s election pledges?	None	https://www.theguardian.com/politics/reality-check/2015/jan/05/reality-check-how-accurate-tory-dossier-labour-election-pledges	None	['Labour']	None	Peter Walker	None	How accurate is the Tory dossier on Labour’s election pledges?	5 January 2015	None
64	Damian Carrington's blog The £2.3bn for flood defences in England is good news but still not enough	None	https://www.theguardian.com/environment/damian-carrington-blog/2014/dec/02/flood-defences-england-not-enough	None	["Damian Carrington's blog", 'Flooding']	None	Damian Carrington	None	Damian Carrington's blog The £2.3bn for flood defences in England is good news but still not enough	2 December 2014	None
65	Breaking down the government’s £15bn programme for road improvements	None	https://www.theguardian.com/news/reality-check/2014/dec/01/breaking-down-government-road-programme	None	['Road transport']	None	Juliette Jowit	None	Breaking down the government’s £15bn programme for road improvements	1 December 2014	None
66	Cycling the city  Reality check: will 'Crossrail for bikes' bring gridlock to central London?	None	https://www.theguardian.com/cities/reality-check/2014/oct/10/-sp-reality-check-crossrail-for-bikes-segregated-cycle-lanes-london	None	['Cycling the city', 'Cities']	None	None	None	Cycling the city  Reality check: will 'Crossrail for bikes' bring gridlock to central London?	10 October 2014	None
67	Was a dead lion really found in a freezer in West Sussex?	None	https://www.theguardian.com/news/reality-check/2014/sep/10/was-a-dead-lion-really-found-in-a-freezer-in-essex	None	['Food safety']	None	Mark Tran	None	Was a dead lion really found in a freezer in West Sussex?	10 September 2014	None
68	Reality check: Scottish independence  How much North Sea oil revenue can an independent Scotland extract?	None	https://www.theguardian.com/politics/reality-check/2014/sep/08/north-sea-oil-revenue-independent-scotland	None	['Reality check: Scottish independence', 'Scottish independence']	None	Terry Macalister	None	Reality check: Scottish independence  How much North Sea oil revenue can an independent Scotland extract?	8 September 2014	None
69	Reality check: should private education be subsidised for poorer pupils?	None	https://www.theguardian.com/news/reality-check/2014/jul/03/reality-check-private-education-subsidised	None	['Private schools']	None	James Ball	None	Reality check: should private education be subsidised for poorer pupils?	3 July 2014	None
70	Tax cuts: can they pay?	None	https://www.theguardian.com/news/reality-check/2014/apr/14/tax-cuts-can-they-pay-fuel-duty	None	['Fuel duty']	None	Juliette Jowit	None	Tax cuts: can they pay?	14 April 2014	None
71	Is the 'cost of living crisis' over?	None	https://www.theguardian.com/news/reality-check/2014/apr/10/is-cost-of-living-crisis-over-	None	['Politics']	None	Juliette Jowit	None	Is the 'cost of living crisis' over?	10 April 2014	None
72	Deportation of Yashika Bageerathi: why did the airline have to do it?	None	https://www.theguardian.com/news/reality-check/2014/apr/03/deportation-yashika-bageerathi-	None	['Refugees']	None	Juliette Jowit	None	Deportation of Yashika Bageerathi: why did the airline have to do it?	3 April 2014	None
73	Nick Clegg v Nigel Farage, round 2: getting the facts checked first	None	https://www.theguardian.com/news/reality-check/2014/apr/01/nick-clegg-v-nigel-farage-debate	None	['Brexit']	None	Juliette Jowit	None	Nick Clegg v Nigel Farage, round 2: getting the facts checked first	2 April 2014	None
74	Could an investigation into big energy suppliers cause blackouts?	None	https://www.theguardian.com/news/reality-check/2014/mar/27/could-the-investigation-into-big-energy-suppliers-cause-blackouts	None	['Energy industry']	None	Juliette Jowit	None	Could an investigation into big energy suppliers cause blackouts?	27 March 2014	None
75	Farage v Clegg: reality checking their claims	None	https://www.theguardian.com/news/reality-check/2014/mar/26/eu-leaders-debate-live-lbc-sky	None	['Politics']	None	Juliette Jowit	None	Farage v Clegg: reality checking their claims	26 March 2014	None
76	Can we trust pensioners not to fritter away their pension savings?	None	https://www.theguardian.com/news/reality-check/2014/mar/19/can-we-trust-pensioners-not-to-fritter-away-their-pension-savings	None	['Politics']	None	Juliette Jowit	None	Can we trust pensioners not to fritter away their pension savings?	20 March 2014	None
77	Help paying for childcare: how much are new tax-breaks worth?	None	https://www.theguardian.com/news/reality-check/2014/mar/18/help-paying-childcare-tax-breaks-government	None	['Politics']	None	Juliette Jowit	None	Help paying for childcare: how much are new tax-breaks worth?	18 March 2014	None
78	GM crops: are they safe to grow and eat?	None	https://www.theguardian.com/news/reality-check/2014/mar/14/gm-crops-safe-grow-eat-science-	None	['GM']	None	Juliette Jowit	None	GM crops: are they safe to grow and eat?	14 March 2014	None
79	The 40% tax bracket: a stealth tax on the middle classes?	None	https://www.theguardian.com/news/reality-check/2014/mar/13/stealth-tax-40-percent-middle-class-budget	None	['Politics']	None	Juliette Jowit	None	The 40% tax bracket: a stealth tax on the middle classes?	13 March 2014	None
80	House prices are rising fast again: where are they up and where are they not?	None	https://www.theguardian.com/news/reality-check/2014/mar/06/house-prices-rise-	None	['Money']	None	Juliette Jowit	None	House prices are rising fast again: where are they up and where are they not?	6 March 2014	None
84	Do the Tories have any claim to be the Workers' party?	None	https://www.theguardian.com/politics/2014/feb/25/do-tories-have-claim-be-workers-party-reality-check	None	['Conservatives']	None	Juliette Jowit	None	Do the Tories have any claim to be the Workers' party?	25 February 2014	None
85	Sex and the Guardian: readers confess all	None	https://www.theguardian.com/news/reality-check/2014/jan/31/sex-guardian-readers-confess-all	None	['Sex']	None	Mona Chalabi	None	Sex and the Guardian: readers confess all	31 January 2014	None
87	Is shale gas greener?	None	https://www.theguardian.com/environment/reality-check/2014/jan/24/reality-check-shale-gas-greener	None	['Fracking']	None	Fiona Harvey	None	Is shale gas greener?	24 January 2014	None
88	UK banks: how powerful are they?	None	https://www.theguardian.com/news/reality-check/2014/jan/17/uk-banks-how-powerful-are-they-ed-miliband-labour	None	['Banking']	None	Mona Chalabi	None	UK banks: how powerful are they?	17 January 2014	None
89	Datablog  Is it true there is a 'startling' rise in the birthrate of British Muslims?	None	https://www.theguardian.com/news/datablog/2014/jan/10/rise-british-muslim-birthrate-the-times-census	None	['Datablog', 'UK news']	None	None	None	Datablog  Is it true there is a 'startling' rise in the birthrate of British Muslims?	10 January 2014	None
90	How much weight will I gain at Christmas and how long will it take to lose it?	Your chances of gaining weight this Christmas are high. Though you won't gain anywhere near as many pounds as scaremongers would have you believe, it's still worth being cautious since evidence suggests that Christmas weight is particularly hard to lose. 	https://www.theguardian.com/news/reality-check/2013/dec/20/how-much-weight-will-i-gain-at-christmas-and-how-long-will-it-take-to-lose-it	None	['Life and style']	None	Mona Chalabi	None	How much weight will I gain at Christmas and how long will it take to lose it?	20 December 2013	None
91	Cigarettes or war: which is the biggest killer?	None	https://www.theguardian.com/news/reality-check/2013/dec/18/cigarettes-or-war-which-is-the-biggest-killer	None	['Death and dying']	None	Mona Chalabi	None	Cigarettes or war: which is the biggest killer?	18 December 2013	None
92	Does taking photographs ruin your memory?	None	https://www.theguardian.com/news/reality-check/2013/dec/10/does-taking-photographs-ruin-your-memory	None	['Photography']	None	Mona Chalabi	None	Does taking photographs ruin your memory?	10 December 2013	None
93	Does chewing gum make you fat? (and 5 other theories)	None	https://www.theguardian.com/news/reality-check/2013/dec/09/does-chewing-gum-make-you-fat	None	['Health']	None	Mona Chalabi	None	Does chewing gum make you fat? (and 5 other theories)	9 December 2013	None
94	The Pisa methodology: do its education claims stack up?	None	https://www.theguardian.com/news/2013/dec/03/pisa-methodology-education-oecd-student-performance	None	['Education']	None	Mona Chalabi	None	The Pisa methodology: do its education claims stack up?	3 December 2013	None
95	How prevalent is slavery today?	None	https://www.theguardian.com/politics/reality-check/2013/nov/22/how-prevalent-slavery-uk-today	None	['Slavery']	None	Mona Chalabi	None	How prevalent is slavery today?	22 November 2013	None
96	India or eastern Europe? Cameron's immigration dilemma	None	https://www.theguardian.com/politics/reality-check/2013/nov/14/india-eastern-europe-cameron-immigration-dilemma	None	['Immigration and asylum']	None	George Arnett	None	India or eastern Europe? Cameron's immigration dilemma	14 November 2013	None
97	Does Chris Christie prove you don't have to be thin to win?	None	https://www.theguardian.com/news/datablog/2013/nov/06/chris-christie-thin-win-elected-weight	None	['US news']	None	None	None	Does Chris Christie prove you don't have to be thin to win?	6 November 2013	None
98	Migrants' money: how does the NHS profit?	None	https://www.theguardian.com/politics/reality-check/2013/oct/24/migrants-money-how-does-the-nhs-profit-health-tourism	None	['UK news']	None	Mona Chalabi	None	Migrants' money: how does the NHS profit?	24 October 2013	None
99	Health tourists: are they really costing the NHS £2bn?	None	https://www.theguardian.com/politics/reality-check/2013/oct/22/health-tourists-costing-nhs-2bn	None	['UK news']	None	Mona Chalabi	None	Health tourists: are they really costing the NHS £2bn?	22 October 2013	None
100	Dangerous drivers: how old are they really?	None	https://www.theguardian.com/politics/reality-check/2013/oct/11/dangerous-drivers-how-old-uk-age-18	None	['Motoring']	None	Mona Chalabi	None	Dangerous drivers: how old are they really?	11 October 2013	None
103	Gay Britain: what do the statistics say?	None	https://www.theguardian.com/politics/reality-check/2013/oct/03/gay-britain-what-do-statistics-say	None	['LGBT rights']	None	Mona Chalabi	None	Gay Britain: what do the statistics say?	3 October 2013	None
104	Economics blog  David Cameron's Conservative conference speech: reality check	None	https://www.theguardian.com/business/economics-blog/2013/oct/02/david-cameron-conservative-conference-speech-economic-policy	None	['Economics blog', 'Conservatives']	None	Phillip Inman	None	Economics blog  David Cameron's Conservative conference speech: reality check	2 October 2013	None
105	Tories take on petrol prices: will George Osborne's fuel duty freeze work?	None	https://www.theguardian.com/politics/reality-check/2013/sep/30/george-osborne-fuel-duty-freeze-impact-petrol-prices	None	['Conservative conference 2013']	None	Mona Chalabi	None	Tories take on petrol prices: will George Osborne's fuel duty freeze work?	30 September 2013	None
106	Reality check: more immigrants in 2010 than in the last 1,000 years?	None	https://www.theguardian.com/politics/reality-check/2013/sep/20/more-immigrants-2010-than-a-thousand-years-before	None	['UK news']	None	Mona Chalabi	None	Reality check: more immigrants in 2010 than in the last 1,000 years?	20 September 2013	None
107	Recessions and sex: more is more?	None	https://www.theguardian.com/politics/reality-check/2013/sep/18/recession-sex-economic-correlation	None	['Recession']	None	Mona Chalabi	None	Recessions and sex: more is more?	18 September 2013	None
108	Manufactured baby food: nutritious or suspicious?	None	https://www.theguardian.com/politics/reality-check/2013/sep/10/manufactured-baby-food-nutritious-or-suspicious	None	['Children']	None	Mona Chalabi	None	Manufactured baby food: nutritious or suspicious?	10 September 2013	None
