claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
12	The Sunday Mail this week reported that Zimbabwe’s bank note shortage would ease, following US$400 million cash imports by the central bank since the beginning of the year, as well as improvements in the production and sale of key commodities – gold and tobacco.	None	https://zimfact.org/bank-note-crisis-will-rbz-cash-imports-help/	Although the RBZ’s increased level of bank note imports, combined with tobacco sales receipts and a reported jump in first quarter gold production will improve the availability of foreign currency, it is misleading to report that “cash shortages will ease in coming weeks.”	in Economy, Fact Reports	None	by Nelson Banya	None	Bank note crisis: will RBZ cash imports help?	2018-05-15T11:45:04+00:00	None
13	Does MDC Alliance’s $100 billion economy promise check out?	None	https://zimfact.org/does-mdc-alliances-100-billion-economy-promise-check-out/	None	in Elections 2018, Fact Reports	None	by Nelson Banya	None	Does MDC Alliance’s $100 billion economy promise check out?	2018-05-07T00:04:10+00:00	None
14	Factchecked by Nelson Banya	None	https://zimfact.org/billion-dollar-question-investor-interest-and-actual-fdi/	While ZIA data shows an increase in investor interest in Zimbabwe, with $950 million worth of approved projects comparing favourably with the annual average value of approvals in previous years, there is no evidence to back up Mnangagwa’s February claim, made at a Guruve rally, that the country secured more than US$3 billion in FDI in seven weeks as reported by The Herald.	in Economy, Fact Reports	None	Author: Nelson Banya is Deputy Editor of ZimFact	None	Billion-dollar question: Investor interest and actual FDI	2018-05-04T00:36:43+00:00	None
15	Of hair clippers and HIV infection	None	https://zimfact.org/of-hair-clippers-and-hiv-infection/	None	in Fact Reports, Social Services	None	by Nelson Banya	None	Of hair clippers and HIV infection	2018-04-25T16:51:46+00:00	None
16	Zimbabwe’s child and maternal mortality rates	None	https://zimfact.org/zimbabwes-child-and-maternal-mortality-rates/	None	in Fact Reports, Social Services	None	by Nelson Banya	None	Zimbabwe’s child and maternal mortality rates	2018-04-12T10:11:59+00:00	None
17	Do Zimbabwe’s junior doctors earn $329, as widely tweeted?	None	https://zimfact.org/do-zimbabwes-junior-doctors-earn-329-as-widely-tweeted/	None	in Fact Reports, Social Services	None	by Nelson Banya	None	Do Zimbabwe’s junior doctors earn $329, as widely tweeted?	2018-03-23T13:32:09+00:00	None
18	Has Zimbabwe amended its Indigenisation law?	None	https://zimfact.org/fact-check-has-zimbabwe-amended-its-indigenisation-law/	None	in Fact Reports, Politics	None	by Nelson Banya	None	Has Zimbabwe amended its Indigenisation law?	2018-03-20T10:24:01+00:00	None
19	About the missing $15 billion diamond revenue…	None	https://zimfact.org/did-zimbabwe-lose-15-billion-in-diamond-revenue-zimbabwes-15-billion-diamond-question/	None	in Fact Reports	Source: Associated Press	by administrator	None	About the missing $15 billion diamond revenue…	2018-03-16T13:36:26+00:00	None
20	Is the law protecting women in inheritance battles?	None	https://zimfact.org/womens-month-series-is-zimbabwe-law-protecting-women-in-inheritance-battles/	None	in Fact Reports, Gender, Uncategorized	None	by Nelson Banya	None	Is the law protecting women in inheritance battles?	2018-03-16T13:33:53+00:00	None
21	No, Daily Mail – Zimbabwe isn’t ‘the second poorest country on the planet’	None	https://zimfact.org/no-daily-mail-zimbabwe-isnt-the-second-poorest-country-on-the-planet/	None	in Economy, Fact Reports	None	by administrator	None	No, Daily Mail – Zimbabwe isn’t ‘the second poorest country on the planet’	2018-03-12T20:54:23+00:00	None
