claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
13	Angelina Jolie Tried Getting Brad Pitt Back With Help From Selena Gomez?	0	https://www.gossipcop.com/angelina-jolie-tried-getting-brad-pitt-back-with-help-from-selena-gomez/	None	None	None	Gossip Cop Staff	None	Angelina Jolie Tried Getting Brad Pitt Back With Help From Selena Gomez?	2:06 am, November 11, 2018	None
15	Jennifer Garner Pregnant With New Boyfriend John Miller’s Baby?	0	https://www.gossipcop.com/jennifer-garner-pregnant-new-boyfriend-baby-john-miller/	None	None	None	Gossip Cop Staff	None	Jennifer Garner Pregnant With New Boyfriend John Miller’s Baby?	6:10 am, November 10, 2018	None
16	Ellen DeGeneres Ready To ‘Bury The Hatchet’ With Kelly Ripa?	0	https://www.gossipcop.com/ellen-degeneres-kelly-ripa-feud-michael-strahan/	None	None	None	Gossip Cop Staff	None	Ellen DeGeneres Ready To ‘Bury The Hatchet’ With Kelly Ripa?	5:00 am, November 10, 2018	None
17	Nicole Kidman Moving To London To Save Daughter From Scientology?	0	https://www.gossipcop.com/nicole-kidman-scientology-daughter-bella-cruise-london-moving/	None	None	None	Andrew Shuster	None	Nicole Kidman Moving To London To Save Daughter From Scientology?	4:30 am, November 10, 2018	None
20	Mariah Carey Moving To Aspen?	0	https://www.gossipcop.com/mariah-carey-aspen-moving/	None	None	None	Andrew Shuster	None	Mariah Carey Moving To Aspen?	2:25 pm, November 9, 2018	None
21	Conan O’Brien Getting Makeover To Save Career?	0	https://www.gossipcop.com/conan-obrien-makeover-save-career-new-show/	None	None	None	Andrew Shuster	None	Conan O’Brien Getting Makeover To Save Career?	12:45 pm, November 9, 2018	None
22	Christina Aguilera Unhappy With ‘Liberation’ Tour?	0	https://www.gossipcop.com/christina-aguilera-liberation-tour-fans-critics/	None	None	None	Andrew Shuster	None	Christina Aguilera Unhappy With ‘Liberation’ Tour?	10:39 am, November 9, 2018	None
23	Gwen Stefani Spotted With ‘Baby Bump’?	0	https://www.gossipcop.com/gwen-stefani-baby-bump/	None	None	None	Gossip Cop Staff	None	Gwen Stefani Spotted With ‘Baby Bump’?	4:52 am, November 9, 2018	None
24	Anna Paquin, Stephen Moyer Saved Marriage By Working Together Again?	0	https://www.gossipcop.com/anna-paquin-stephen-moyer-marriage-flack-new-tv-series/	None	None	None	Andrew Shuster	None	Anna Paquin, Stephen Moyer Saved Marriage By Working Together Again?	5:04 pm, November 8, 2018	None
25	Katie Holmes Taking Movie Roles For Money?	0	https://www.gossipcop.com/katie-holmes-movie-roles-money/	None	None	None	Andrew Shuster	None	Katie Holmes Taking Movie Roles For Money?	6:08 pm, November 8, 2018	None
26	Johnny Depp Did Damage Brain In Boiling 1,000-Degree Sauna, 	0	https://www.gossipcop.com/johnny-depp-sauna-brain-damage-1000-degrees-not-true/	None	None	None	Gossip Cop Staff	None	Johnny Depp Did NOT Damage Brain In Boiling 1,000-Degree Sauna, Despite Reports	10:43 am, November 8, 2018	None
27	Julia Roberts, Sandra Bullock Making Movie Together?	0	https://www.gossipcop.com/julia-roberts-sandra-bullock-movie/	None	None	None	Andrew Shuster	None	Julia Roberts, Sandra Bullock Making Movie Together?	2:00 pm, November 8, 2018	None
28	Miley Cyrus, Liam Hemsworth Secretly Married In Georgia?	0	https://www.gossipcop.com/miley-cyrus-liam-hemsworth-secretly-married-georgia/	None	None	None	Andrew Shuster	None	Miley Cyrus, Liam Hemsworth Secretly Married In Georgia?	1:07 pm, November 8, 2018	None
29	Busy Philipps, Courteney Cox Feuding After Canceled TV Appearance?	0	https://www.gossipcop.com/busy-philipps-courteney-cox-feud-tv-show-appearance-canceled/	None	None	None	Gossip Cop Staff	None	Busy Philipps, Courteney Cox Feuding After Canceled TV Appearance?	4:21 pm, November 8, 2018	None
30	Elle Fanning’s Loved Ones Worried About Max Minghella Romance?	0	https://www.gossipcop.com/elle-fannings-max-minghella-romance-dating/	None	None	None	Andrew Shuster	None	Elle Fanning’s Loved Ones Worried About Max Minghella Romance?	11:40 am, November 8, 2018	None
31	Matt Damon ‘Distancing Himself’ From Ben Affleck, 	0	https://www.gossipcop.com/matt-damon-ben-affleck-friends-social-circle-not-true/	None	None	None	Andrew Shuster	None	Matt Damon NOT ‘Distancing Himself’ From Ben Affleck, Despite Report	10:02 am, November 8, 2018	None
32	Ashton Kutcher Making ‘Punk’d’ Movie?	0	https://www.gossipcop.com/ashton-kutcher-punkd-movie/	None	None	None	Andrew Shuster	None	Ashton Kutcher Making ‘Punk’d’ Movie?	5:49 pm, November 7, 2018	None
33	Lady Gaga In Talks For ‘Wicked’ Movie, 	0	https://www.gossipcop.com/lady-gaga-wicked-movie-role-cast/	None	None	None	Andrew Shuster	None	Lady Gaga NOT In Talks For ‘Wicked’ Movie, Despite Report	4:49 pm, November 7, 2018	None
36	Katie Holmes, Jamie Foxx Planning Wedding And Having Twins, 	0	https://www.gossipcop.com/katie-holmes-jamie-foxx-wedding-twins-not-true/	None	None	None	Andrew Shuster	None	Katie Holmes, Jamie Foxx NOT Planning Wedding And Having Twins, Despite Report	11:07 am, November 7, 2018	None
37	Bradley Cooper, Lady Gaga Have ‘Fell For Each Other,’ 	0	https://www.gossipcop.com/bradley-cooper-lady-gaga-love-each-other-star-is-born/	None	None	None	Andrew Shuster	None	Bradley Cooper, Lady Gaga Have NOT ‘Fell For Each Other,’ Despite Report	10:13 am, November 7, 2018	None
38	Nicole Kidman, Keith Urban Having Baby Boy Through Surrogacy Or Adoption, 	0	https://www.gossipcop.com/nicole-kidman-keith-urban-baby-boy-adopting-surrogacy/	None	None	None	Andrew Shuster	None	Nicole Kidman, Keith Urban NOT Having Baby Boy Through Surrogacy Or Adoption, Despite Report	5:50 pm, November 6, 2018	None
40	Katie Holmes, Nicole Kidman Planning To Work Together?	0	https://www.gossipcop.com/nicole-kidman-katie-holmes-working-together-tom-cruise/	None	None	None	Andrew Shuster	None	Katie Holmes, Nicole Kidman Planning To Work Together?	12:32 pm, November 6, 2018	None
41	REP: Jennifer Aniston ‘Anxious’ Or ‘Nervous’ To Return To TV, 	0	https://www.gossipcop.com/jennifer-aniston-return-tv-anxious-not-true/	None	None	None	Andrew Shuster	None	REP: Jennifer Aniston NOT ‘Anxious’ Or ‘Nervous’ To Return To TV, Despite Report	10:44 am, November 6, 2018	None
42	Gwen Stefani, Blake Shelton Hunting For Home ‘Where They’ll Exchange Vows,’ Says Re	0	https://www.gossipcop.com/gwen-stefani-blake-shelton-hunting-house-exchange-vows-made-up/	None	None	None	Andrew Shuster	None	Gwen Stefani, Blake Shelton NOT Hunting For Home ‘Where They’ll Exchange Vows,’ Says Rep	10:08 am, November 6, 2018	None
44	Justin Theroux ‘Begging Jennifer Aniston For Peace Amid Angelina Jolie Dating Rumors,’ 	0	https://www.gossipcop.com/justin-theroux-jennifer-aniston-angelina-jolie-dating-rumors/	None	None	None	Andrew Shuster	None	Justin Theroux NOT ‘Begging Jennifer Aniston For Peace Amid Angelina Jolie Dating Rumors,’ Despite Report	3:03 pm, November 5, 2018	None
45	Prince Harry, Meghan Markle In Love Child Scandal?	0	https://www.gossipcop.com/prince-harry-meghan-markle-love-child-scandal/	None	None	None	Gossip Cop Staff	None	Prince Harry, Meghan Markle In Love Child Scandal?	1:55 pm, November 5, 2018	None
46	Tom Cruise Having ‘Midlife Meltdown’?	0	https://www.gossipcop.com/tom-cruise-midlife-meltdown-scientology/	None	None	None	Andrew Shuster	None	Tom Cruise Having ‘Midlife Meltdown’?	12:31 pm, November 5, 2018	None
47	Julia Roberts’ Husband Furious Over Her Friendship With Dermot Mulroney?	0	https://www.gossipcop.com/julia-roberts-dermot-mulroney-friends-husband-danny-moder/	None	None	None	Andrew Shuster	None	Julia Roberts’ Husband Furious Over Her Friendship With Dermot Mulroney?	11:01 am, November 5, 2018	None
49	Keith Urban On Botox Binge?	2	https://www.gossipcop.com/keith-urban-botox-plastic-surgery-binge/	None	None	None	Gossip Cop Staff	None	Keith Urban On Botox Binge?	1:39 pm, November 4, 2018	None
51	Norman Reedus Has Bad Attitude On ‘Walking Dead’ Set?	0	https://www.gossipcop.com/norman-reedus-walking-dead-set-lead/	None	None	None	Andrew Shuster	None	Norman Reedus Has Bad Attitude On ‘Walking Dead’ Set?	10:46 am, November 4, 2018	None
52	Justin Timberlake Spoiling Jessica Biel With Gifts Out Of Guilt For Being Less Involved In Son’s Life?	0	https://www.gossipcop.com/justin-timberlake-jessica-biel-son-silas/	None	None	None	Gossip Cop Staff	None	Justin Timberlake Spoiling Jessica Biel With Gifts Out Of Guilt For Being Less Involved In Son’s Life?	12:55 am, November 4, 2018	None
55	Courteney Cox Obsessed With Tarot Cards?	0	https://www.gossipcop.com/courteney-cox-tarot-cards/	None	None	None	Gossip Cop Staff	None	Courteney Cox Obsessed With Tarot Cards?	1:30 am, November 3, 2018	None
56	Khloe Kardashian Interviewed O.J. Simpson?	0	https://www.gossipcop.com/khloe-kardashian-oj-simpson-interview-false/	None	None	None	Andrew Shuster	None	Khloe Kardashian Interviewed O.J. Simpson?	12:00 am, November 3, 2018	None
57	Angelina Jolie Adopting Little Boy From Syria?	0	https://www.gossipcop.com/angelina-jolie-adopting-boy-syria/	None	None	None	Andrew Shuster	None	Angelina Jolie Adopting Little Boy From Syria?	5:45 pm, November 2, 2018	None
60	Orlando Bloom ‘Betrayed’ Katy Perry By ‘Getting Handsy’ With Other Women?	0	https://www.gossipcop.com/orlando-bloom-katy-perry-betrayed-flirting-women/	None	None	None	Andrew Shuster	None	Orlando Bloom ‘Betrayed’ Katy Perry By ‘Getting Handsy’ With Other Women?	1:55 pm, November 2, 2018	None
61	Victoria Beckham Furious With David For Saying Marriage Is ‘Hard Work’?	0	https://www.gossipcop.com/victoria-beckham-david-furious-marriage-hard-work/	None	None	None	Andrew Shuster	None	Victoria Beckham Furious With David For Saying Marriage Is ‘Hard Work’?	10:47 am, November 2, 2018	None
62	Meghan Markle, Prince Harry Leaving Royal Family For Baby, 	0	https://www.gossipcop.com/meghan-markle-prince-harry-royal-baby-family-life-leaving-not-true/	None	None	None	Gossip Cop Staff	None	Meghan Markle, Prince Harry NOT Leaving Royal Family For Baby, Despite Claim	3:00 am, November 2, 2018	None
64	Mariska Hargitay Leaving ‘Law & Order: SVU’ To Pursue Movie Career?	0	https://www.gossipcop.com/mariska-hargitay-leaving-law-order-svu-movie-career/	None	None	None	Andrew Shuster	None	Mariska Hargitay Leaving ‘Law & Order: SVU’ To Pursue Movie Career?	2:46 pm, November 1, 2018	None
65	Jonah Hill ‘Crushing’ On Emma Stone For Years?	0	https://www.gossipcop.com/jonah-hill-emma-stone-crush-friends/	None	None	None	Andrew Shuster	None	Jonah Hill ‘Crushing’ On Emma Stone For Years?	12:05 pm, November 1, 2018	None
66	Ariana Grande Made Kristin Chenoweth Jealous At ‘Wicked’ TV Special?	0	https://www.gossipcop.com/ariana-grande-kristin-chenoweth-wicked-halloween-tv-special-jealous/	None	None	None	Andrew Shuster	None	Ariana Grande Made Kristin Chenoweth Jealous At ‘Wicked’ TV Special?	4:48 pm, November 1, 2018	None
67	Kourtney Kardashian, Kendall Jenner Told To Have Babies By Kris Jenner?	0	https://www.gossipcop.com/kourtney-kardashian-kendall-jenner-pregnant-babies-kris-jenner-not-true/	None	None	None	Gossip Cop Staff	None	Kourtney Kardashian, Kendall Jenner Told To Have Babies By Kris Jenner?	12:00 am, November 2, 2018	None
68	Kaley Cuoco Having Marriage Problems, Focusing On ‘Big Bang Theory’ Instead Of Husband?	0	https://www.gossipcop.com/kaley-cuoco-marriage-problems-big-bang-theory-husband-karl-cook/	None	None	None	Andrew Shuster	None	Kaley Cuoco Having Marriage Problems, Focusing On ‘Big Bang Theory’ Instead Of Husband?	10:15 am, November 1, 2018	None
69	Mario Lopez ‘Gunning’ For Ellen DeGeneres’ Talk Show Job, 	0	https://www.gossipcop.com/mario-lopez-ellen-degeneres-talk-show-job-host/	None	None	None	Gossip Cop Staff	None	Mario Lopez NOT ‘Gunning’ For Ellen DeGeneres’ Talk Show Job, Despite Report	1:43 pm, November 1, 2018	None
70	Megyn Kelly In Talks To Join ‘The View,’ 	0	https://www.gossipcop.com/megyn-kelly-the-view-joining-not-true/	None	None	None	Andrew Shuster	None	Megyn Kelly NOT In Talks To Join ‘The View,’ Despite Report	11:07 am, November 1, 2018	None
71	Kate Middleton Named New Queen, 	0	https://www.gossipcop.com/kate-middleton-new-queen-prince-william-king/	None	None	None	Gossip Cop Staff	None	Kate Middleton NOT Named New Queen, Despite Report	5:59 am, November 1, 2018	None
72	Ben Affleck Wants To Date Meghan Markle’s Friend?	0	https://www.gossipcop.com/ben-affleck-meghan-markle-dating-friend-janina-gavankar/	None	None	None	Andrew Shuster	None	Ben Affleck Wants To Date Meghan Markle’s Friend?	5:44 pm, October 31, 2018	None
74	Brad Pitt, Charlize Theron In ‘Secret Romance,’ 	0	https://www.gossipcop.com/brad-pitt-charlize-theron-dating-secret-romance-not-true/	None	None	None	Andrew Shuster	None	Brad Pitt, Charlize Theron NOT In ‘Secret Romance,’ Despite Report	3:54 pm, October 31, 2018	None
75	Gwen Stefani Having Yet Another ‘Miracle’ Baby At 49?	0	https://www.gossipcop.com/gwen-stefani-baby-miracle-pregnant-49-blake-shelton/	None	None	None	Gossip Cop Staff	None	Gwen Stefani Having Yet Another ‘Miracle’ Baby At 49?	12:12 pm, October 31, 2018	None
76	George Clooney Divorcing ‘Pregnant’ Amal, 	0	https://www.gossipcop.com/george-clooney-amal-divorce-pregnant/	None	None	None	Andrew Shuster	None	George Clooney NOT Divorcing ‘Pregnant’ Amal, Despite Report	12:08 pm, October 31, 2018	None
77	Angelina Jolie, Justin Theroux Dating, 	0	https://www.gossipcop.com/angelina-jolie-justin-theroux-not-dating-jennifer-aniston/	None	None	None	Andrew Shuster	None	Angelina Jolie, Justin Theroux NOT Dating, Despite Report	10:02 am, October 31, 2018	None
79	Channing Tatum, Jessie J Living Together?	0	https://www.gossipcop.com/channing-tatum-jessie-j-living-together-dating/	None	None	None	Andrew Shuster	None	Channing Tatum, Jessie J Living Together?	5:47 pm, October 30, 2018	None
80	Kim Kardashian Divorcing Kanye West For Meeting With President Of Uganda?	0	https://www.gossipcop.com/kim-kardashian-kanye-west-divorce-meeting-president-uganda/	None	None	None	Andrew Shuster	None	Kim Kardashian Divorcing Kanye West For Meeting With President Of Uganda?	3:07 pm, October 30, 2018	None
82	Irina Shayk Fears Bradley Cooper Will Dump Her For Lady Gaga?	0	https://www.gossipcop.com/bradley-cooper-lady-gaga-irina-shayk-dump-love/	None	None	None	Andrew Shuster	None	Irina Shayk Fears Bradley Cooper Will Dump Her For Lady Gaga?	11:16 am, October 30, 2018	None
83	Justin Theroux Begging Jennifer Aniston For Forgiveness Because He’s Been Exiled From Hollywood?	0	https://www.gossipcop.com/justin-theroux-jennifer-aniston-split-forgiveness-hollywood/	None	None	None	Andrew Shuster	None	Justin Theroux Begging Jennifer Aniston For Forgiveness Because He’s Been Exiled From Hollywood?	10:05 am, October 30, 2018	None
84	Brad Pitt, Angelina Jolie Had Secret Reunion In London To Repair Marriage?	0	https://www.gossipcop.com/brad-pitt-angelina-jolie-secret-reunion-london-marriage/	None	None	None	Andrew Shuster	None	Brad Pitt, Angelina Jolie Had Secret Reunion In London To Repair Marriage?	12:35 am, October 30, 2018	None
85	Roseanne Being Begged To Return To ‘The Conners’ By ABC?	0	https://www.gossipcop.com/roseanne-return-the-conners-abc/	None	None	None	Gossip Cop Staff	None	Roseanne Being Begged To Return To ‘The Conners’ By ABC?	6:00 pm, October 29, 2018	None
86	Nicole Kidman Binging On Botox And Fillers?	0	https://www.gossipcop.com/nicole-kidman-botox-fillers/	None	None	None	Andrew Shuster	None	Nicole Kidman Binging On Botox And Fillers?	4:33 pm, October 29, 2018	None
87	Robert Pattinson, Lily Collins Dating?	0	https://www.gossipcop.com/robert-pattinson-lily-collins-dating-couple/	None	None	None	Gossip Cop Staff	None	Robert Pattinson, Lily Collins Dating?	4:01 pm, October 29, 2018	None
88	Sacha Baron Cohen, Isla Fisher Living Separate Lives?	0	https://www.gossipcop.com/sacha-baron-cohen-isla-fisher-marriage-problems-separate-lives/	None	None	None	Andrew Shuster	None	Sacha Baron Cohen, Isla Fisher Living Separate Lives?	2:52 pm, October 29, 2018	None
89	Ben Affleck Getting Flirty With Co-Star Janina Gavankar?	0	https://www.gossipcop.com/ben-affleck-janina-gavankar-flirty-torrance-movie-set/	None	None	None	Andrew Shuster	None	Ben Affleck Getting Flirty With Co-Star Janina Gavankar?	12:59 pm, October 29, 2018	None
90	Alex Rodriguez Can’t Afford To Propose To Jennifer Lopez?	0	https://www.gossipcop.com/alex-rodriguez-jennifer-lopez-propose-engagement-ring-afford/	None	None	None	Andrew Shuster	None	Alex Rodriguez Can’t Afford To Propose To Jennifer Lopez?	11:54 am, October 29, 2018	None
91	Margot Robbie’s Work Schedule Taking Toll On Her Marriage?	0	https://www.gossipcop.com/margot-robbie-work-schedule-career-marriage-tom-ackerley/	None	None	None	Andrew Shuster	None	Margot Robbie’s Work Schedule Taking Toll On Her Marriage?	10:31 am, October 29, 2018	None
92	Angelina Jolie “Lonely And Longing To Reconnect” With Brad Pitt, 	0	https://www.gossipcop.com/angelina-jolie-lonely-brad-pitt-reconnect/	None	None	None	Gossip Cop Staff	None	Angelina Jolie NOT “Lonely And Longing To Reconnect” With Brad Pitt, Despite Report	2:51 am, October 29, 2018	None
94	Zac Efron ‘Worried’ His Ted Bundy Movie Is ‘Too Gory’?	0	https://www.gossipcop.com/zac-efron-ted-bundy-movie-edit-gory/	None	None	None	Gossip Cop Staff	None	Zac Efron ‘Worried’ His Ted Bundy Movie Is ‘Too Gory’?	12:19 pm, October 28, 2018	None
95	Julia Roberts Boxes Husband To Fix Marriage Problems?	0	https://www.gossipcop.com/julia-roberts-husband-danny-moder-marriage-problems-boxing/	None	None	None	Andrew Shuster	None	Julia Roberts Boxes Husband To Fix Marriage Problems?	10:47 am, October 28, 2018	None
97	Caitlyn Jenner’s Kids Think Sophia Hutchins Is Using Her?	0	https://www.gossipcop.com/caitlyn-jenner-kids-sophia-hutchins-using-her-not-true/	None	None	None	Gossip Cop Staff	None	Caitlyn Jenner’s Kids Think Sophia Hutchins Is Using Her?	5:27 pm, October 27, 2018	None
98	Celine Dion Furious Over Britney Spears Surpassing Her As Highest-Paid Las Vegas Performer?	0	https://www.gossipcop.com/celine-dion-britney-spears-las-vegas-highest-paid/	None	None	None	Andrew Shuster	None	Celine Dion Furious Over Britney Spears Surpassing Her As Highest-Paid Las Vegas Performer?	5:00 am, October 27, 2018	None
99	Jennifer Aniston, Julia Roberts Feud Forcing Hollywood To Choose Sides?	0	https://www.gossipcop.com/jennifer-aniston-julia-roberts-feud-hollywood-celebrities-choose-sides/	None	None	None	Andrew Shuster	None	Jennifer Aniston, Julia Roberts Feud Forcing Hollywood To Choose Sides?	3:00 am, October 27, 2018	None
100	‘The Voice’ Coaches ‘Furious’ Over Mariah Carey Being Hired As Advisor, 	0	https://www.gossipcop.com/mariah-carey-the-voice-coaches/	None	None	None	Gossip Cop Staff	None	‘The Voice’ Coaches NOT ‘Furious’ Over Mariah Carey Being Hired As Advisor, Despite Report	1:34 am, October 27, 2018	None
102	Kanye West Pitching African-American “Celebrity Apprentice”?	0	https://www.gossipcop.com/kanye-west-celebrity-apprentice-african-american/	None	None	None	Gossip Cop Staff	None	Kanye West Pitching African-American “Celebrity Apprentice”?	4:02 pm, October 26, 2018	None
104	Kate Middleton 96 Pounds And Pregnant With Fourth Baby, 	0	https://www.gossipcop.com/kate-middleton-pregnant-fourth-baby-96-pounds/	None	None	None	Gossip Cop Staff	None	Kate Middleton NOT 96 Pounds And Pregnant With Fourth Baby, Despite Report	2:30 am, October 26, 2018	None
105	Harry Styles Writing Cookbook?	0	https://www.gossipcop.com/harry-styles-cookbook-desserts/	None	None	None	Andrew Shuster	None	Harry Styles Writing Cookbook?	4:01 pm, October 26, 2018	None
106	Bradley Cooper Didn’t Invite Irina Shayk To ‘A Star Is Born’ Premieres, Wanted To Walk Red Carpet With Lady Gaga?	0	https://www.gossipcop.com/bradley-cooper-lady-gaga-irina-shayk-star-is-born-premieres-red-carpet/	None	None	None	Andrew Shuster	None	Bradley Cooper Didn’t Invite Irina Shayk To ‘A Star Is Born’ Premieres, Wanted To Walk Red Carpet With Lady Gaga?	5:43 pm, October 25, 2018	None
107	Angelina Jolie ‘Tortured By Regret’ Over Leaving Brad Pitt, 	0	https://www.gossipcop.com/angelina-jolie-brad-pitt-regret-leaving-split/	None	None	None	Andrew Shuster	None	Angelina Jolie NOT ‘Tortured By Regret’ Over Leaving Brad Pitt, Despite Report	4:20 pm, October 25, 2018	None
108	Richard Madden In Talks To Replace Daniel Craig As James Bond, 	0	https://www.gossipcop.com/richard-madden-james-bond-daniel-craig-not-replacing/	None	None	None	Andrew Shuster	None	Richard Madden NOT In Talks To Replace Daniel Craig As James Bond, Despite Report	10:09 am, October 26, 2018	None
111	Blake Shelton, Gwen Stefani Got “Frisky” In Homes They’re Looking To Buy?	0	https://www.gossipcop.com/blake-shelton-gwen-stefani-home-buy-house/	None	None	None	Gossip Cop Staff	None	Blake Shelton, Gwen Stefani Got “Frisky” In Homes They’re Looking To Buy?	12:56 pm, October 25, 2018	None
112	Brad Pitt Wants Jennifer Garner To Co-Star In ‘Mr. & Mrs. Smith’ Sequel?	0	https://www.gossipcop.com/brad-pitt-jennifer-garner-mr-mrs-smith-sequel/	None	None	None	Andrew Shuster	None	Brad Pitt Wants Jennifer Garner To Co-Star In ‘Mr. & Mrs. Smith’ Sequel?	10:35 am, October 25, 2018	None
113	Matthew Perry Dating Courteney Cox ‘Lookalikes,’ 	0	https://www.gossipcop.com/matthew-perry-courteney-cox-dating-lookalikes-not-true/	None	None	None	Gossip Cop Staff	None	Matthew Perry NOT Dating Courteney Cox ‘Lookalikes,’ Despite Report	11:50 am, October 25, 2018	None
114	Did Scarlett Johansson Date Bobby Flay?	0	https://www.gossipcop.com/scarlett-johansson-bobby-flay-date/	None	None	None	Gossip Cop Staff	None	Did Scarlett Johansson Date Bobby Flay?	12:00 am, October 25, 2018	None
115	Natalie Portman, Husband Benjamin Millepied Living Separate Lives?	0	https://www.gossipcop.com/natalie-portman-husband-benjamin-millepied-separate-lives/	None	None	None	Andrew Shuster	None	Natalie Portman, Husband Benjamin Millepied Living Separate Lives?	5:57 pm, October 24, 2018	None
116	Chris Hemsworth’s Wife Elsa Pataky Tired Of Him Putting Work Before Family?	0	https://www.gossipcop.com/chris-hemsworth-wife-elsa-pataky-work-family/	None	None	None	Andrew Shuster	None	Chris Hemsworth’s Wife Elsa Pataky Tired Of Him Putting Work Before Family?	1:56 pm, October 24, 2018	None
117	Orlando Bloom, Katy Perry “Secretly Engaged”?	0	https://www.gossipcop.com/orlando-bloom-katy-perry-engaged-not-true/	None	None	None	Gossip Cop Staff	None	Orlando Bloom, Katy Perry “Secretly Engaged”?	4:29 pm, October 24, 2018	None
118	Brad Pitt, Charlize Theron Dating?	0	https://www.gossipcop.com/brad-pitt-charlize-theron-dating/	None	None	None	Andrew Shuster	None	Brad Pitt, Charlize Theron Dating?	10:47 am, October 24, 2018	None
119	Bradley Cooper Stays At Gerard Butler’s Apartment After Fights With Irina Shayk?	0	https://www.gossipcop.com/bradley-cooper-gerard-butler-irina-shayk-fights-apartment/	None	None	None	Andrew Shuster	None	Bradley Cooper Stays At Gerard Butler’s Apartment After Fights With Irina Shayk?	4:08 pm, October 24, 2018	None
120	Jennifer Aniston Throwing ‘Booze Bashes’ At Her House?	0	https://www.gossipcop.com/jennifer-aniston-booze-parties-house-hollywood-friends/	None	None	None	Andrew Shuster	None	Jennifer Aniston Throwing ‘Booze Bashes’ At Her House?	12:24 pm, October 24, 2018	None
121	Prince Harry, Meghan Markle Expecting Twins, 	0	https://www.gossipcop.com/meghan-markle-twins-babies-prince-harry/	None	None	None	Gossip Cop Staff	None	Prince Harry, Meghan Markle NOT Expecting Twins, Despite Speculative Report	3:19 am, October 24, 2018	None
122	Jennifer Garner Leaning On Brad Pitt Amid Ben Affleck’s Struggle With Sobriety?	0	https://www.gossipcop.com/jennifer-garner-brad-pitt-ben-affleck-sober/	None	None	None	Andrew Shuster	None	Jennifer Garner Leaning On Brad Pitt Amid Ben Affleck’s Struggle With Sobriety?	1:48 am, October 24, 2018	None
123	Scott Disick Wanted Baby With Sofia Richie?	0	https://www.gossipcop.com/scott-disick-sofia-richie-baby-false/	None	None	None	Andrew Shuster	None	Scott Disick Wanted Baby With Sofia Richie?	12:00 am, October 24, 2018	None
